row_label_raw,row_label_full,col_0,Tại ngày1.1.2025VND,TăngVND,GiảmVND,Chênh lệchtỷ giá hối đoáiVND,Tại ngày31.12.2025VND,numeric__Tại ngày1.1.2025VND,numeric__TăngVND,numeric__GiảmVND,numeric__Chênh lệchtỷ giá hối đoáiVND,numeric__Tại ngày31.12.2025VND
Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),Vay ngắn hạn ngân hàng (*),6.540.635.801.900,19.275.236.718.394,(18.457.596.579.379),1.241.362.948,7.359.517.303.863,6540635801900.0,19275236718394.0,-18457596579379.0,1241362948.0,7359517303863.0
"(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).","(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).","(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).","(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).","(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).","(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).","(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).","(*) Bao gồm các khoản vay ngắn hạn không tài sản đảm bảo từ các ngân hàng nhằm bổ sung vốn cho hoạt động của Công ty và các công ty con. Lãi suất các khoản vay được quy định cụ thể cho từng lần rút vốn trong khoáng từ 4%/năm đến 6,8%/năm (năm 2024: từ 2,8%/năm đến 6,6%/năm).",,,,,
(b) Vay dài hạn,(b) Vay dài hạn,(b) Vay dài hạn,(b) Vay dài hạn,(b) Vay dài hạn,(b) Vay dài hạn,(b) Vay dài hạn,(b) Vay dài hạn,,,,,
,,,,Tại ngày1.1.2025VND,TăngVND,Vay dài hạnđến hạn trảVND,Tại ngày31.12.2025VND,,,,,
Vay dài hạn ngân hàng,(b) Vay dài hạn > Vay dài hạn ngân hàng,Vay dài hạn ngân hàng,,81.784.329.565,149.305.930.094,(79.800.751.722),151.289.507.937,,81784329565.0,149305930094.0,-79800751722.0,151289507937.0
