row_label_raw,row_label_full,col_0,col_1,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND,numeric__col_1,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2025 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2024 VND
i),i),i),Bản hàng hóa và cung cấp dịch vụ,Bản hàng hóa và cung cấp dịch vụ,Bản hàng hóa và cung cấp dịch vụ,,,
i),i) > i),i),Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,138.545.045.506,94.041.493.094,,138545045506.0,94041493094.0
i),i) > i),i),Công ty TNHH FPT IS,95.551.881.705,75.397.033.554,,95551881705.0,75397033554.0
i),i) > i),i),Công ty TNHH Phần mềm FPT,53.517.913.498,51.444.833.030,,53517913498.0,51444833030.0
i),i) > i),i),Công ty TNHH FPT Smart Cloud,38.936.625.612,22.378.625.246,,38936625612.0,22378625246.0
i),i) > i),i),Công ty TNHH Giáo dục FPT,28.413.713.813,28.520.099.499,,28413713813.0,28520099499.0
i),i) > i),i),Công ty Cổ phần FPT,12.356.854.350,12.845.622.201,,12356854350.0,12845622201.0
i),i) > i),i),Công ty TNHH Phân phối Synnex FPT,7.640.343.629,7.464.665.561,,7640343629.0,7464665561.0
i),i) > i),i),Các công ty thành viên khác cùng Tập đoàn,979.191.954,799.022.915,,979191954.0,799022915.0
,,,,375.941.570.067,292.891.395.100,,375941570067.0,292891395100.0
