row_label_raw,row_label_full,col_0,31.12.2025VND,31.12.2024VND,numeric__31.12.2025VND,numeric__31.12.2024VND
Trung tâm dữ liệu Quận 9,Trung tâm dữ liệu Quận 9,Trung tâm dữ liệu Quận 9,261.390.076.052,255.192.260.444,261390076052.0,255192260444.0
Công trình FPT Telecom Tower Quận 7,Công trình FPT Telecom Tower Quận 7,Công trình FPT Telecom Tower Quận 7,28.506.203.444,18.331.820.201,28506203444.0,18331820201.0
Hệ thống trực Bắc Nam kết nối trung tâm dữ liệu,Hệ thống trực Bắc Nam kết nối trung tâm dữ liệu,Hệ thống trực Bắc Nam kết nối trung tâm dữ liệu,106.468.458.340,5.020.186.296,106468458340.0,5020186296.0
Tuyến cáp quang biển ALC,Tuyến cáp quang biển ALC,Tuyến cáp quang biển ALC,175.234.809.563,-,175234809563.0,
Các công trình hạ tầng viễn thông,Các công trình hạ tầng viễn thông,Các công trình hạ tầng viễn thông,124.995.518.135,111.029.979.635,124995518135.0,111029979635.0
,,,696.595.065.534,389.574.246.576,696595065534.0,389574246576.0
