row_label_raw,row_label_full,col_0,2019,2018,numeric__2019,numeric__2018
"Số lượng cán bộ, công nhân viên bình quân (người)","Số lượng cán bộ, công nhân viên bình quân (người)","Số lượng cán bộ, công nhân viên bình quân (người)",5.477,5.505,5477.0,5505.0
"Thu nhập của cán bộ, công nhân viên (triệu VND)","Thu nhập của cán bộ, công nhân viên (triệu VND)","Thu nhập của cán bộ, công nhân viên (triệu VND)",1.731.850,1.446.682,1731850.0,1446682.0
Thu nhập bình quân/tháng (triệu VND/người/tháng),Thu nhập bình quân/tháng (triệu VND/người/tháng),Thu nhập bình quân/tháng (triệu VND/người/tháng),"26,35","21,90",26.35,21.9
