row_label_raw,row_label_full,col_0,Dự phòng rủi ro các khoản phải thu khó đòi từ các khoản ủy thác đầu tư Triệu VND,Dự phòng rủi ro các tài sản Có khác,Tổng cộng,numeric__Dự phòng rủi ro các khoản phải thu khó đòi từ các khoản ủy thác đầu tư Triệu VND,numeric__Dự phòng rủi ro các tài sản Có khác,numeric__Tổng cộng
,,,Dự phòng rủi ro các khoản phải thu khó đòi từ các khoản ủy thác đầu tư Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,616.400,27.249,643.649,616400.0,27249.0,643649.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,759.853,36.440,796.293,759853.0,36440.0,796293.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,(934.295),(3.890),(938.185),-934295.0,-3890.0,-938185.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,441.958,59.799,501.757,441958.0,59799.0,501757.0
