row_label_raw,row_label_full,col_0,Dự phòng giảm giá chứng khoán vốnTriệu VND,Dự phòng chung cho chứng khoán nợ sẵn sàng để bánTriệu VND,Dự phòng cụ thể cho chứng khoán nợ sẵn sàng để bánTriệu VND,TổngTriệu VND,numeric__Dự phòng giảm giá chứng khoán vốnTriệu VND,numeric__Dự phòng chung cho chứng khoán nợ sẵn sàng để bánTriệu VND,numeric__Dự phòng cụ thể cho chứng khoán nợ sẵn sàng để bánTriệu VND,numeric__TổngTriệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,33.036,83.037,75.000,191.073,33036.0,83037.0,75000.0,191073.0
Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,Dự phòng (hoàn nhập)/trích lập trong năm,(43),(52.527),73.934,21.364,-43.0,-52527.0,73934.0,21364.0
,,,32.993,30.510,148.934,212.437,32993.0,30510.0,148934.0,212437.0
