row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2019 Triệu VND,2018 Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2019 Triệu VND,numeric__2018 Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế (mang sang từ trang trước),,2.640.433,1.994.249,,,2640433.0,1994249.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,32,(493.921),(370.616),,32.0,-493921.0,-370616.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,32,(493.921),(370.616),,32.0,-493921.0,-370616.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,2.146.512,1.623.633,,,2146512.0,1623633.0
