row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,,
Thù lao (*),Thù lao (*),Thù lao (*),,,,
Ông Danny Le – Chủ tịch,Ông Danny Le – Chủ tịch,Ông Danny Le – Chủ tịch,-,-,,
Ông Trần Phương Bắc – Thành viên,Ông Trần Phương Bắc – Thành viên,Ông Trần Phương Bắc – Thành viên,-,-,,
Ông Huỳnh Việt Thăng – Thành viên,Ông Huỳnh Việt Thăng – Thành viên,Ông Huỳnh Việt Thăng – Thành viên,-,-,,
Ông Nguyễn Quốc Trung – Thành viên(từ ngày 28 tháng 4 năm 2022),Ông Nguyễn Quốc Trung – Thành viên(từ ngày 28 tháng 4 năm 2022),Ông Nguyễn Quốc Trung – Thành viên(từ ngày 28 tháng 4 năm 2022),-,-,,
Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,,
"Thù lao, lương và thường","Thù lao, lương và thường","Thù lao, lương và thường",,,,
Ông Nguyễn Quốc Trung,"Thù lao, lương và thường > Ông Nguyễn Quốc Trung",Ông Nguyễn Quốc Trung,4.888.553.960,1.582.171.200,4888553960.0,1582171200.0
Ông Phạm Trung Lâm (đến ngày 25 tháng 11 năm 2021),"Thù lao, lương và thường > Ông Phạm Trung Lâm (đến ngày 25 tháng 11 năm 2021)",Ông Phạm Trung Lâm (đến ngày 25 tháng 11 năm 2021),-,4.912.124.248,,4912124248.0
