row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2022 VND > 51.063.656,Phát sinh VND > 3.524.784.492,Nộp VND > (52.329.933),Cán trừ VND > (3.523.518.215),31/12/2022 VND > -,numeric__1/1/2022 VND > 51.063.656,numeric__Phát sinh VND > 3.524.784.492,numeric__Nộp VND > (52.329.933),numeric__Cán trừ VND > (3.523.518.215),numeric__31/12/2022 VND > -
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,534.885.581,15.673.093.724,(13.419.532.998),-,2.788.446.307,534885581.0,15673093724.0,-13419532998.0,,2788446307.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,28.000.000,(28.000.000),-,-,,28000000.0,-28000000.0,,
,,,585.949.237,19.225.878.216,(13.499.862.931),(3.523.518.215),2.788.446.307,585949237.0,19225878216.0,-13499862931.0,-3523518215.0,2788446307.0
