row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND,numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND
Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
• Trái phiếu Chính phủ,Chứng khoán nợ > • Trái phiếu Chính phủ,• Trái phiếu Chính phủ,23.334.935,22.017.624,23334935.0,22017624.0
• Trái phiếu được Chính phủ bảo lãnh,Chứng khoán nợ > • Trái phiếu được Chính phủ bảo lãnh,• Trái phiếu được Chính phủ bảo lãnh,13.821.134,17.434.868,13821134.0,17434868.0
"• Trái phiếu, chứng chi tiền gửi do các TCTD trong nước phát hành","Chứng khoán nợ > • Trái phiếu, chứng chi tiền gửi do các TCTD trong nước phát hành","• Trái phiếu, chứng chi tiền gửi do các TCTD trong nước phát hành",4.958.155,5.833.358,4958155.0,5833358.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,,
• Cổ phiếu do các TCTD trong nước phát hành,Chứng khoán vốn > • Cổ phiếu do các TCTD trong nước phát hành,• Cổ phiếu do các TCTD trong nước phát hành,105.000,105.000,105000.0,105000.0
• Cổ phiếu do các TCKT trong nước phát hành,Chứng khoán vốn > • Cổ phiếu do các TCKT trong nước phát hành,• Cổ phiếu do các TCKT trong nước phát hành,4.279,4.279,4279.0,4279.0
,,,42.223.503,45.395.129,42223503.0,45395129.0
Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán (i),Chứng khoán vốn > Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán (i),Dự phòng rủi ro chứng khoán đầu tư sẵn sàng để bán (i),(1.111),(1.111),-1111.0,-1111.0
,,,42.222.392,45.394.018,42222392.0,45394018.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,,
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,,
• Trái phiếu do các TCTD trong nước phát hành,Chứng khoán nợ > • Trái phiếu do các TCTD trong nước phát hành,• Trái phiếu do các TCTD trong nước phát hành,2.080.000,2.080.000,2080000.0,2080000.0
• Trái phiếu do các TCKT trong nước phát hành,Chứng khoán nợ > • Trái phiếu do các TCKT trong nước phát hành,• Trái phiếu do các TCKT trong nước phát hành,5.331.424,3.046.635,5331424.0,3046635.0
• Trái phiếu đặc biệt,Chứng khoán nợ > • Trái phiếu đặc biệt,• Trái phiếu đặc biệt,-,3.404.718,,3404718.0
,,,7.411.424,8.531.353,7411424.0,8531353.0
Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),Chứng khoán nợ > Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (ii),(302.366),(1.526.262),-302366.0,-1526262.0
,,,7.109.058,7.005.091,7109058.0,7005091.0
,,,49.331.450,52.399.109,49331450.0,52399109.0
