row_label_raw,row_label_full,Loại tiền,Mức tănglãi suất31/12/2017,Ảnh hưởng đếnkết quả hoạt độngkinh doanh sau thuế2017(Triệu VND),numeric__Mức tănglãi suất31/12/2017,numeric__Ảnh hưởng đếnkết quả hoạt độngkinh doanh sau thuế2017(Triệu VND)
VND,VND,VND,"2,0%",317.800,0.02,317800.0
USD,USD,USD,"1,0%",(32.087),0.01,-32087.0
