row_label_raw,row_label_full,col_0,31/12/2017,31/12/2017_1,31/12/2016,31/12/2016_1,numeric__31/12/2017,numeric__31/12/2017_1,numeric__31/12/2016,numeric__31/12/2016_1
,,,Triệu VND,%,Triệu VND,%,,,,
Cho vay các tổ chức kinh tế (“TCKT”),Cho vay các tổ chức kinh tế (“TCKT”),Cho vay các tổ chức kinh tế (“TCKT”),115.885.704,"64,27",100.414.923,"67,45",115885704.0,64.27,100414923.0,67.45
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,6.081.478,"3,37",4.047.755,"2,72",6081478.0,3.37,4047755.0,2.72
Công ty TNHH MTV Vốn Nhà nước 100%,Công ty TNHH MTV Vốn Nhà nước 100%,Công ty TNHH MTV Vốn Nhà nước 100%,8.673.961,"4,81",9.137.795,"6,14",8673961.0,4.81,9137795.0,6.14
Công ty TNHH trên MTV vốn Nhà nước lớn hơn 50%,Công ty TNHH trên MTV vốn Nhà nước lớn hơn 50%,Công ty TNHH trên MTV vốn Nhà nước lớn hơn 50%,595.785,"0,33",275.504,"0,19",595785.0,0.33,275504.0,0.19
Công ty TNHH khác,Công ty TNHH khác,Công ty TNHH khác,40.149.294,"22,27",34.492.689,"23,17",40149294.0,22.27,34492689.0,23.17
Công ty Cổ phần vốn Nhà nước lớn hơn 50% (Nhà nước chiếm cỏ phần chi phối),Công ty Cổ phần vốn Nhà nước lớn hơn 50% (Nhà nước chiếm cỏ phần chi phối),Công ty Cổ phần vốn Nhà nước lớn hơn 50% (Nhà nước chiếm cỏ phần chi phối),7.567.805,"4,20",7.831.438,"5,26",7567805.0,4.2,7831438.0,5.26
Công ty cỏ phần khác,Công ty cỏ phần khác,Công ty cỏ phần khác,46.833.922,"25,98",39.082.634,"26,25",46833922.0,25.98,39082634.0,26.25
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,294,"0,00",-,"0,00",294.0,0.0,,0.0
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,8.394,"0,00",2.331.261,"1,57",8394.0,0.0,2331261.0,1.57
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,5.607.202,"3,11",2.877.505,"1,93",5607202.0,3.11,2877505.0,1.93
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,367.569,"0,20",338.342,"0,22",367569.0,0.2,338342.0,0.22
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,60.106.848,"33,36",45.053.274,"30,25",60106848.0,33.36,45053274.0,30.25
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",60.106.848,"33,36",45.053.274,"30,25",60106848.0,33.36,45053274.0,30.25
Cho vay khác,Cho vay khác,Cho vay khác,520.900,"0,29",605.215,"0,41",520900.0,0.29,605215.0,0.41
"Đơn vị hành chính sự nghiệp, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đoàn thể và hiệp hội","Đơn vị hành chính sự nghiệp, đoàn thể và hiệp hội",245.557,"0,14",412.340,"0,28",245557.0,0.14,412340.0,0.28
Thành phần kinh tế khác,Thành phần kinh tế khác,Thành phần kinh tế khác,275.343,"0,15",192.875,"0,13",275343.0,0.15,192875.0,0.13
Cho vay tại các chi nhánh nước ngoài,Cho vay tại các chi nhánh nước ngoài,Cho vay tại các chi nhánh nước ngoài,3.743.619,"2,08",2.809.446,"1,89",3743619.0,2.08,2809446.0,1.89
Cho vay doanh nghiệp,Cho vay doanh nghiệp,Cho vay doanh nghiệp,2.985.186,"1,66",2.206.153,"1,48",2985186.0,1.66,2206153.0,1.48
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,758.433,"0,42",603.293,"0,41",758433.0,0.42,603293.0,0.41
,,,180.257.071,100,148.882.858,100,180257071.0,100.0,148882858.0,100.0
