row_label_raw,row_label_full,col_0,31/12/2017Triệu VND,31/12/2016Triệu VND,numeric__31/12/2017Triệu VND,numeric__31/12/2016Triệu VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,5.137.828,31.423,5137828.0,31423.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,62.996,59.691,62996.0,59691.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,20.605.509,9.639.384,20605509.0,9639384.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,10.896.630,3.108.859,10896630.0,3108859.0
,,,36.702.963,12.839.357,36702963.0,12839357.0
Tiền vay,Tiền vay,Tiền vay,Tiền vay,Tiền vay,,
Tiền vay bằng VND,Tiền vay > Tiền vay bằng VND,Tiền vay bằng VND,3.193.000,7.578.635,3193000.0,7578635.0
Tiền vay bằng ngoại tệ,Tiền vay > Tiền vay bằng ngoại tệ,Tiền vay bằng ngoại tệ,5.866.353,3.722.712,5866353.0,3722712.0
,,,9.059.353,11.301.347,9059353.0,11301347.0
,,,45.762.316,24.140.704,45762316.0,24140704.0
