row_label_raw,row_label_full,col_0,Quá hạn đến 90 ngàyTriệu VND,Quá hạn từ 91 đến 180 ngàyTriệu VND,Quá hạn từ 181 đến 360 ngàyTriệu VND,Quá hạn trên 360 ngàyTriệu VND,Tổng cộngTriệu VND,numeric__Quá hạn đến 90 ngàyTriệu VND,numeric__Quá hạn từ 91 đến 180 ngàyTriệu VND,numeric__Quá hạn từ 181 đến 360 ngàyTriệu VND,numeric__Quá hạn trên 360 ngàyTriệu VND,numeric__Tổng cộngTriệu VND
Tiền gửi và cho vay các TCTD khác – gộp,Tiền gửi và cho vay các TCTD khác – gộp,Tiền gửi và cho vay các TCTD khác – gộp,-,-,-,196.000,196.000,,,,196000.0,196000.0
Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,3.062.103,707.635,663.089,813.273,5.246.100,3062103.0,707635.0,663089.0,813273.0,5246100.0
Chứng khoán đầu tư – gộp,Chứng khoán đầu tư – gộp,Chứng khoán đầu tư – gộp,-,-,-,200.000,200.000,,,,200000.0,200000.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,Chứng khoán đầu tư giữ đến ngày đáo hạn,-,-,-,200.000,200.000,,,,200000.0,200000.0
Tài sản Có khác – gộp,Tài sản Có khác – gộp,Tài sản Có khác – gộp,-,-,-,357.249,357.249,,,,357249.0,357249.0
,,,3.062.103,707.635,663.089,1.566.522,5.999.349,3062103.0,707635.0,663089.0,1566522.0,5999349.0
