row_label_raw,row_label_full,col_0,31/12/2017,31/12/2017_1,31/12/2016,31/12/2016_1,numeric__31/12/2017,numeric__31/12/2017_1,numeric__31/12/2016,numeric__31/12/2016_1
,,,Triệu VND,%,Triệu VND,%,,,,
"Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản","Nông lâm nghiệp, thủy sản",2.664.821,"1,48",2.054.667,"1,38",2664821.0,1.48,2054667.0,1.38
Khai khoáng,Khai khoáng,Khai khoáng,4.214.614,"2,34",3.346.030,"2,25",4214614.0,2.34,3346030.0,2.25
"Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo","Công nghiệp chế biến, chế tạo",30.512.045,"16,93",23.770.461,"15,97",30512045.0,16.93,23770461.0,15.97
"Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí","Sản xuất và phân phối điện, khí đốt, nước nóng, hơi nước và điều hòa không khí",6.136.832,"3,40",5.468.420,"3,67",6136832.0,3.4,5468420.0,3.67
"Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải","Cung cấp nước, quản lý và xử lý rác thải, nước thải",696.279,"0,39",544.159,"0,37",696279.0,0.39,544159.0,0.37
Xây dựng,Xây dựng,Xây dựng,18.252.316,"10,12",14.172.008,"9,52",18252316.0,10.12,14172008.0,9.52
"Bán buôn, bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác","Bán buôn, bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác","Bán buôn, bán lẻ; sửa chữa ô tô, xe máy và xe có động cơ khác",42.513.545,"23,58",36.891.681,"24,78",42513545.0,23.58,36891681.0,24.78
"Vận tải, kho bãi","Vận tải, kho bãi","Vận tải, kho bãi",10.925.421,"6,06",11.183.378,"7,51",10925421.0,6.06,11183378.0,7.51
Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,Dịch vụ lưu trú và ăn uống,2.877.726,"1,60",1.700.284,"1,14",2877726.0,1.6,1700284.0,1.14
Thông tin và truyền thông,Thông tin và truyền thông,Thông tin và truyền thông,2.948.128,"1,63",3.271.982,"2,20",2948128.0,1.63,3271982.0,2.2
"Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm","Hoạt động tài chính, ngân hàng, bảo hiểm",850.563,"0,47",699.520,"0,47",850563.0,0.47,699520.0,0.47
Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,Hoạt động kinh doanh bắt động sản,5.567.116,"3,09",6.721.572,"4,51",5567116.0,3.09,6721572.0,4.51
"Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ","Hoạt động chuyên môn, khoa học và công nghệ",224.198,"0,12",243.171,"0,16",224198.0,0.12,243171.0,0.16
Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,Hoạt động hành chính và dịch vụ hỗ trợ,754.706,"0,42",665.285,"0,45",754706.0,0.42,665285.0,0.45
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,253.829,"0,14",242.091,"0,16",253829.0,0.14,242091.0,0.16
Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,Y tế và hoạt động trợ giúp xã hội,299.009,"0,17",277.107,"0,19",299009.0,0.17,277107.0,0.19
"Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí","Nghệ thuật, vui chơi, giải trí",85.303,"0,05",74.827,"0,05",85303.0,0.05,74827.0,0.05
Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,Hoạt động dịch vụ khác,230.300,"0,13",327.264,"0,22",230300.0,0.13,327264.0,0.22
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",46.506.701,"25,80",34.419.505,"23,11",46506701.0,25.8,34419505.0,23.11
Dur nợ tại các chi nhánh nước ngoài,Dur nợ tại các chi nhánh nước ngoài,Dur nợ tại các chi nhánh nước ngoài,3.743.619,"2,08",2.809.446,"1,89",3743619.0,2.08,2809446.0,1.89
,,,180.257.071,100,148.882.858,100,180257071.0,100.0,148882858.0,100.0
