row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.211.595,5.889.823,9.101.418,3211595.0,5889823.0,9101418.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,595.353,5.730.017,6.325.370,595353.0,5730017.0,6325370.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(6.654.308),(6.654.308),,-6654308.0,-6654308.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,5.030,19.331,24.361,5030.0,19331.0,24361.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,3.811.978,4.984.863,8.796.841,3811978.0,4984863.0,8796841.0
