row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Mua sắm tài sản cố định và xây dựng cơ bản dở dang (17.2),Mua sắm tài sản cố định và xây dựng cơ bản dở dang (17.2),Mua sắm tài sản cố định và xây dựng cơ bản dở dang (17.2),944.094,961.372,944094.0,961372.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,32.537.712,17.899.290,32537712.0,17899290.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Phải thu liên quan đến thư tín dụng trả chậm có thể thanh toán ngay,Trong đó: > - Phải thu liên quan đến thư tín dụng trả chậm có thể thanh toán ngay,- Phải thu liên quan đến thư tín dụng trả chậm có thể thanh toán ngay,6.534.129,10.104.025,6534129.0,10104025.0
- Phải thu tiền bán trái phiếu,Trong đó: > - Phải thu tiền bán trái phiếu,- Phải thu tiền bán trái phiếu,-,2.476.541,,2476541.0
- Phải thu hợp đồng bán nợ,Trong đó: > - Phải thu hợp đồng bán nợ,- Phải thu hợp đồng bán nợ,3.410.381,3.834.755,3410381.0,3834755.0
- Phải thu liên quan đến mua hẩn miễn truy đồi bộ chứng từ theo thư tín dụng do Ngân hàng phát hành,Trong đó: > - Phải thu liên quan đến mua hẩn miễn truy đồi bộ chứng từ theo thư tín dụng do Ngân hàng phát hành,- Phải thu liên quan đến mua hẩn miễn truy đồi bộ chứng từ theo thư tín dụng do Ngân hàng phát hành,20.591.524,-,20591524.0,
- Phải thu khác,Trong đó: > - Phải thu khác,- Phải thu khác,2.001.678,1.483.969,2001678.0,1483969.0
"Các khoản lãi, phí phải thu","Trong đó: > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",12.221.898,13.949.182,12221898.0,13949182.0
Tài sản có khác (17.3),Trong đó: > Tài sản có khác (17.3),Tài sản có khác (17.3),1.380.412,3.230.825,1380412.0,3230825.0
Dự phòng rủi ro cho các tài sản Có nội bằng khác (17.4),Trong đó: > Dự phòng rủi ro cho các tài sản Có nội bằng khác (17.4),Dự phòng rủi ro cho các tài sản Có nội bằng khác (17.4),(124.212),(86.402),-124212.0,-86402.0
,,,46.959.904,35.954.267,46959904.0,35954267.0
