row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,2.843.216,4.214.556,7.057.772,2843216.0,4214556.0,7057772.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,409.411,6.632.383,7.041.794,409411.0,6632383.0,7041794.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(4.432.650),(4.432.650),,-4432650.0,-4432650.0
Ảnh hưởng do thoái SHB FC,Ảnh hưởng do thoái SHB FC,Ảnh hưởng do thoái SHB FC,(43.797),(533.615),(577.412),-43797.0,-533615.0,-577412.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,2.765,9.149,11.914,2765.0,9149.0,11914.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,3.211.595,5.889.823,9.101.418,3211595.0,5889823.0,9101418.0
