row_label_raw,row_label_full,Tài sản,572.096.478,38.530.035,14.992.244,121.859.312,747.478.069,numeric__572.096.478,numeric__38.530.035,numeric__14.992.244,numeric__121.859.312,numeric__747.478.069
1. Tài sản bộ phận,1. Tài sản bộ phận,1. Tài sản bộ phận,547.983.584,38.402.934,184.965,121.605.110,708.176.593,547983584.0,38402934.0,184965.0,121605110.0,708176593.0
2. Tài sản phân bổ,2. Tài sản phân bổ,2. Tài sản phân bổ,24.112.894,127.101,14.807.279,254.202,39.301.476,24112894.0,127101.0,14807279.0,254202.0,39301476.0
Nợ phải trả,Nợ phải trả,Nợ phải trả,(2.951.067),(9.024),(1.102.214),(685.348.420),(689.410.725),-2951067.0,-9024.0,-1102214.0,-685348420.0,-689410725.0
1. Nợ phải trả bộ phận,1. Nợ phải trả bộ phận,1. Nợ phải trả bộ phận,(1.239.017),-,(50.877),(685.330.372),(686.620.266),-1239017.0,,-50877.0,-685330372.0,-686620266.0
2. Nợ phân bổ,2. Nợ phân bổ,2. Nợ phân bổ,(1.712.050),(9.024),(1.051.337),(18.048),(2.790.459),-1712050.0,-9024.0,-1051337.0,-18048.0,-2790459.0
