row_label_raw,row_label_full,col_0,31/12/2021Triệu VND,31/12/2020Triệu VND,numeric__31/12/2021Triệu VND,numeric__31/12/2020Triệu VND
Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,Tiền gửi không kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi không kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,7.131,8.824,7131.0,8824.0
Bằng ngoại tệ,Tiền gửi không kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,231.399,2.919,231399.0,2919.0
Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,Tiền gửi có kỳ hạn của các TCTD khác,,
Bằng VND,Tiền gửi có kỳ hạn của các TCTD khác > Bằng VND,Bằng VND,30.735.000,22.316.000,30735000.0,22316000.0
Bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác > Bằng ngoại tệ,Bằng ngoại tệ,7.046.140,4.558.580,7046140.0,4558580.0
,,,38.019.670,26.886.323,38019670.0,26886323.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,,
Vay các TCTD khác bằng VND,Vay các TCTD khác > Vay các TCTD khác bằng VND,Vay các TCTD khác bằng VND,5.439.444,3.329.764,5439444.0,3329764.0
Vay các TCTD khác bằng ngoại tệ,Vay các TCTD khác > Vay các TCTD khác bằng ngoại tệ,Vay các TCTD khác bằng ngoại tệ,20.997.356,12.271.435,20997356.0,12271435.0
,,,26.436.800,15.601.199,26436800.0,15601199.0
,,,64.456.470,42.487.522,64456470.0,42487522.0
