row_label_raw,row_label_full,col_0,Mức độ ảnh hưởngtới lợi nhuận trướcthuế – tăng/(giảm)lợi nhuậnTriệu VND,Mức độ ảnh hưởngtới vốn chủ sở hữu– tăng/(giảm) vốnchủ sở hữuTriệu VND,numeric__Mức độ ảnh hưởngtới lợi nhuận trướcthuế – tăng/(giảm)lợi nhuậnTriệu VND,numeric__Mức độ ảnh hưởngtới vốn chủ sở hữu– tăng/(giảm) vốnchủ sở hữuTriệu VND
Năm kết thúc ngày 31 tháng 12 năm 2021,Năm kết thúc ngày 31 tháng 12 năm 2021,Năm kết thúc ngày 31 tháng 12 năm 2021,Năm kết thúc ngày 31 tháng 12 năm 2021,Năm kết thúc ngày 31 tháng 12 năm 2021,,
"VND giảm giá 1,0% so với USD","Năm kết thúc ngày 31 tháng 12 năm 2021 > VND giảm giá 1,0% so với USD","VND giảm giá 1,0% so với USD",3.694,2.955,3694.0,2955.0
"VND tăng giá 1,0% so với USD","Năm kết thúc ngày 31 tháng 12 năm 2021 > VND tăng giá 1,0% so với USD","VND tăng giá 1,0% so với USD",(3.694),(2.955),-3694.0,-2955.0
Năm kết thúc ngày 31 tháng 12 năm 2020,Năm kết thúc ngày 31 tháng 12 năm 2020,Năm kết thúc ngày 31 tháng 12 năm 2020,Năm kết thúc ngày 31 tháng 12 năm 2020,Năm kết thúc ngày 31 tháng 12 năm 2020,,
"VND giảm giá 1,0% so với USD","Năm kết thúc ngày 31 tháng 12 năm 2020 > VND giảm giá 1,0% so với USD","VND giảm giá 1,0% so với USD",3.230,2.584,3230.0,2584.0
"VND tăng giá 1,0% so với USD","Năm kết thúc ngày 31 tháng 12 năm 2020 > VND tăng giá 1,0% so với USD","VND tăng giá 1,0% so với USD",(3.230),(2.584),-3230.0,-2584.0
