row_label_raw,row_label_full,col_0,Số cuối kỳ,Số đầu kỳ,numeric__Số cuối kỳ,numeric__Số đầu kỳ
,,,VND,VND,,
Doanh thu bao tiêu chưa thực hiện (*),Doanh thu bao tiêu chưa thực hiện (*),Doanh thu bao tiêu chưa thực hiện (*),-,2.229.174.396.077,,2229174396077.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,1.308.805.721,11.862.211.566,1308805721.0,11862211566.0
,,,1.308.805.721,2.241.036.607.643,1308805721.0,2241036607643.0
