row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,17,109.857.347.997,37.320.827.925,,153.0,17.0,109857347997.0,37320827925.0
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,23.665.732.474.464,24.564.385.978.120,,200.0,,23665732474464.0,24564385978120.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,1.123.710.993.580,531.249.275.544,,210.0,,1123710993580.0,531249275544.0
1.,1.,1.,Trả trước cho người bán dài hạn,212,,66.106.076.719,70.495.232.935,,212.0,,66106076719.0,70495232935.0
2.,2.,2.,Phải thu dài hạn khác,216,9,1.057.604.916.861,460.754.042.609,,216.0,9.0,1057604916861.0,460754042609.0
II.,II.,II.,Tài sản cố định,220,,15.950.791.009.155,18.221.636.601.588,,220.0,,15950791009155.0,18221636601588.0
1.,1.,1.,Tài sản cố định hữu hình,221,13,15.574.140.285.441,17.852.624.248.675,,221.0,13.0,15574140285441.0,17852624248675.0
,,,- Nguyên giá,222,,65.102.395.899.013,64.803.330.016.602,,222.0,,65102395899013.0,64803330016602.0
,,,- Giá trị hao mòn lũy kế,223,,(49.528.255.613.572),(46.950.705.767.927),,223.0,,-49528255613572.0,-46950705767927.0
2.,2.,2.,Tài sản cố định vô hình,227,14,376.650.723.714,369.012.352.913,,227.0,14.0,376650723714.0,369012352913.0
,,,- Nguyên giá,228,,681.620.150.377,655.572.693.047,,228.0,,681620150377.0,655572693047.0
,,,- Giá trị hao mòn lũy kế,229,,(304.969.426.663),(286.560.340.134),,229.0,,-304969426663.0,-286560340134.0
III.,III.,III.,Bất động sản đầu tư,230,,29.014.253.893,30.370.446.725,,230.0,,29014253893.0,30370446725.0
,,,- Nguyên giá,231,,38.867.115.741,38.867.115.741,,231.0,,38867115741.0,38867115741.0
,,,- Giá trị hao mòn lũy kế,232,,(9.852.861.848),(8.496.669.016),,232.0,,-9852861848.0,-8496669016.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,2.876.892.162.239,1.717.948.385.041,,240.0,,2876892162239.0,1717948385041.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,15,2.876.892.162.239,1.717.948.385.041,,242.0,15.0,2876892162239.0,1717948385041.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,6,406.032.256.124,399.715.358.524,,250.0,6.0,406032256124.0,399715358524.0
1.,1.,1.,"Đầu tư vào công ty liên doanh, liên kết",252,,396.032.256.124,389.715.358.524,,252.0,,396032256124.0,389715358524.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,,35.000.000.000,35.000.000.000,,253.0,,35000000000.0,35000000000.0
3.,3.,3.,Dự phòng đầu tư tài chính dài hạn,254,,(25.000.000.000),(25.000.000.000),,254.0,,-25000000000.0,-25000000000.0
VI.,VI.,VI.,Tài sản dài hạn khác,260,,3.279.291.799.473,3.663.465.910.698,,260.0,,3279291799473.0,3663465910698.0
1.,1.,1.,Chi phí trả trước dài hạn,261,12,3.246.336.630.447,3.630.161.349.445,,261.0,12.0,3246336630447.0,3630161349445.0
2.,2.,2.,Tài sản thuê thu nhập hoãn lại,262,,32.955.169.026,33.304.561.253,,262.0,,32955169026.0,33304561253.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,93.568.198.109.790,81.854.881.408.158,,270.0,,93568198109790.0,81854881408158.0
