row_label_raw,row_label_full,"Đầu tư vào công ty liên doanh, liên kếtCông ty Cổ phần Kinh doanh khí Miền Nam",Tại ngày đầu nămVND > 354.878.598.277,"Lợi nhuận trong liên doanh, liên kếtVND > 38.538.309.387",Chia cổ tứcVND > (35.263.158.000),"Trích quỹ Khen thưởng, phúc lợiVND > (645.774.212)",Tại ngày cuối nămVND > 357.507.975.452,numeric__Tại ngày đầu nămVND > 354.878.598.277,"numeric__Lợi nhuận trong liên doanh, liên kếtVND > 38.538.309.387",numeric__Chia cổ tứcVND > (35.263.158.000),"numeric__Trích quỹ Khen thưởng, phúc lợiVND > (645.774.212)",numeric__Tại ngày cuối nămVND > 357.507.975.452
Công ty TNHH Khí nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khí nhiên liệu Giao thông Vận tải PVGazprom,Công ty TNHH Khí nhiên liệu Giao thông Vận tải PVGazprom,34.836.760.247,3.687.520.425,-,-,38.524.280.672,34836760247.0,3687520425.0,,,38524280672.0
,,,389.715.358.524,42.225.829.812,(35.263.158.000),(645.774.212),396.032.256.124,389715358524.0,42225829812.0,-35263158000.0,-645774212.0,396032256124.0
"Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.","Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.","Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.","Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.","Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.","Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.","Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.","Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36.",,,,,
,,,Số cuối năm,Số cuối năm,Số cuối năm,Số đầu năm,Số đầu năm,,,,,
,,,Giá gốcVND,Dự phòngVND,Giá trị hợp lýVND,Giá gốcVND,Dự phòngVND,,,,,
Đầu tư góp vốn vào đơn vị khácCông ty Cổ phần Đầu tư và Kinh doanh Tài sản Việt Nam,"Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36. > Đầu tư góp vốn vào đơn vị khácCông ty Cổ phần Đầu tư và Kinh doanh Tài sản Việt Nam",Đầu tư góp vốn vào đơn vị khácCông ty Cổ phần Đầu tư và Kinh doanh Tài sản Việt Nam,25.000.000.000,(25.000.000.000),(*),25.000.000.000,(25.000.000.000),25000000000.0,-25000000000.0,,25000000000.0,-25000000000.0
Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng,"Các giao dịch chủ yếu giữa Tổng Công ty và các công ty liên doanh, liên kết được trình bày tại Thuyết minh số 36. > Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng",Công ty Cổ phần Xăng dầu Dầu khí Vũng Áng,10.000.000.000,-,(*),10.000.000.000,-,10000000000.0,,,10000000000.0,
,,,35.000.000.000,(25.000.000.000),,35.000.000.000,(25.000.000.000),35000000000.0,-25000000000.0,,35000000000.0,-25000000000.0
