row_label_raw,row_label_full,col_0,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ
,,,VND,VND,VND,VND,VND,VND,,,,,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam ('BIDV'),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam ('BIDV'),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam ('BIDV'),1.212.066.461.424,1.212.066.461.424,36.106.397.195,239.098.532.766,1.009.074.325.853,1.009.074.325.853,1212066461424.0,1212066461424.0,36106397195.0,239098532766.0,1009074325853.0,1009074325853.0
Ngân hàng TMCP Ngoại thương Việt Nam ('VietcomBank'),Ngân hàng TMCP Ngoại thương Việt Nam ('VietcomBank'),Ngân hàng TMCP Ngoại thương Việt Nam ('VietcomBank'),1.174.351.624.624,1.174.351.624.624,12.807.000.000,401.059.705.319,786.098.919.305,786.098.919.305,1174351624624.0,1174351624624.0,12807000000.0,401059705319.0,786098919305.0,786098919305.0
Ngân hàng Thương mại Cổ phần Công thương Việt Nam ('VietinBank'),Ngân hàng Thương mại Cổ phần Công thương Việt Nam ('VietinBank'),Ngân hàng Thương mại Cổ phần Công thương Việt Nam ('VietinBank'),445.232.898.738,445.232.898.738,-,127.209.399.600,318.023.499.138,318.023.499.138,445232898738.0,445232898738.0,,127209399600.0,318023499138.0,318023499138.0
Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam ('Agribank'),Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam ('Agribank'),Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam ('Agribank'),269.475.262.166,269.475.262.166,-,48.996.000.000,220.479.262.166,220.479.262.166,269475262166.0,269475262166.0,,48996000000.0,220479262166.0,220479262166.0
,,,3.101.126.246.952,3.101.126.246.952,48.913.397.195,816.363.637.685,2.333.676.006.462,2.333.676.006.462,3101126246952.0,3101126246952.0,48913397195.0,816363637685.0,2333676006462.0,2333676006462.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,,,,,
- Số phải trả trong vòng 12 tháng,Trong đó: > - Số phải trả trong vòng 12 tháng,- Số phải trả trong vòng 12 tháng,810.374.237.685,,,,801.813.132.366,,810374237685.0,,,,801813132366.0,
- Số phải trả sau 12 tháng,Trong đó: > - Số phải trả sau 12 tháng,- Số phải trả sau 12 tháng,2.290.752.009.267,,,,1.531.862.874.096,,2290752009267.0,,,,1531862874096.0,
