row_label_raw,row_label_full,Ông Nguyễn Thanh Bình,Chủ tịch,numeric__Chủ tịch
Ông Phạm Văn Phong,Ông Phạm Văn Phong,Ông Phạm Văn Phong,Thành viên,
Ông Triệu Quốc Tuấn,Ông Triệu Quốc Tuấn,Ông Triệu Quốc Tuấn,Thành viên,
Ông Trần Nhật Huy,Ông Trần Nhật Huy,Ông Trần Nhật Huy,Thành viên (bổ nhiệm ngày 30 tháng 5 năm 2025),
Ông Trịnh Văn Khiêm,Ông Trịnh Văn Khiêm,Ông Trịnh Văn Khiêm,Thành viên (bổ nhiệm ngày 30 tháng 5 năm 2025),
Ông Đỗ Đông Nguyên,Ông Đỗ Đông Nguyên,Ông Đỗ Đông Nguyên,Thành viên độc lập,
Ông Nguyễn Thanh Hào,Ông Nguyễn Thanh Hào,Ông Nguyễn Thanh Hào,Thành viên độc lập,
Bà Võ Thị Thanh Ngọc,Bà Võ Thị Thanh Ngọc,Bà Võ Thị Thanh Ngọc,Thành viên (miễn nhiệm ngày 30 tháng 5 năm 2025),
Ông Trường Hồng Sơn,Ông Trường Hồng Sơn,Ông Trường Hồng Sơn,Thành viên (miễn nhiệm ngày 30 tháng 5 năm 2025),
