row_label_raw,row_label_full,col_0,Năm trước,Năm trước_1,numeric__Năm trước,numeric__Năm trước_1
,,,Số đã báo cáo,Số trình bày lại,,
Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),Lợi nhuận trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của Công ty mẹ (VND),10.398.370.049.725,10.398.370.049.725,10398370049725.0,10398370049725.0
"Trích Quỹ khen thưởng, phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)","Trích Quỹ khen thưởng, phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)","Trích Quỹ khen thưởng, phúc lợi từ lợi nhuận của công ty mẹ và các công ty con (VND)",198.263.856.062,408.039.489.736,198263856062.0,408039489736.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),10.200.106.193.663,9.990.330.559.989,10200106193663.0,9990330559989.0
Sổ cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Sổ cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Sổ cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),2.342.672.919,2.412.949.756,2342672919.0,2412949756.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),4.354,4.140,4354.0,4140.0
