row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác,,
"Nhận ký cược, ký quỹ ngắn hạn","a. Phải trả ngắn hạn khác > Nhận ký cược, ký quỹ ngắn hạn","Nhận ký cược, ký quỹ ngắn hạn",150.409.599.617,142.649.759.182,150409599617.0,142649759182.0
"Phải trả các bên trong hợp đồng hợp tác kinh doanh (""BCC"") (*)","a. Phải trả ngắn hạn khác > Phải trả các bên trong hợp đồng hợp tác kinh doanh (""BCC"") (*)","Phải trả các bên trong hợp đồng hợp tác kinh doanh (""BCC"") (*)",83.162.714.695,79.613.834.547,83162714695.0,79613834547.0
Cổ tức phải trả,a. Phải trả ngắn hạn khác > Cổ tức phải trả,Cổ tức phải trả,2.927.721.175,2.931.792.638,2927721175.0,2931792638.0
Chênh lệch giá khí bao tiêu phải nộp Nhà nước,a. Phải trả ngắn hạn khác > Chênh lệch giá khí bao tiêu phải nộp Nhà nước,Chênh lệch giá khí bao tiêu phải nộp Nhà nước,-,31.653.059.057,,31653059057.0
Phải trả ngắn hạn khác,a. Phải trả ngắn hạn khác > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,96.614.392.706,116.990.136.328,96614392706.0,116990136328.0
,,,333.114.428.193,373.838.581.752,333114428193.0,373838581752.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả ngắn hạn khác cho các bên liên quan chủ yếu(chỉ tiết tại Thuyết minh số 36),Trong đó: > Phải trả ngắn hạn khác cho các bên liên quan chủ yếu(chỉ tiết tại Thuyết minh số 36),Phải trả ngắn hạn khác cho các bên liên quan chủ yếu(chỉ tiết tại Thuyết minh số 36),32.796.988.191,11.225.931.587,32796988191.0,11225931587.0
b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,b. Phải trả dài hạn khác,,
"Nhận ký quỹ, ký cược dài hạn","b. Phải trả dài hạn khác > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",109.883.490.101,128.767.710.130,109883490101.0,128767710130.0
Phải trả dài hạn khác,b. Phải trả dài hạn khác > Phải trả dài hạn khác,Phải trả dài hạn khác,-,932.488.529,,932488529.0
,,,109.883.490.101,129.700.198.659,109883490101.0,129700198659.0
