row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí mua khí từ các chủ mỏ,Chi phí mua khí từ các chủ mỏ,Chi phí mua khí từ các chủ mỏ,34.068.757.679.203,32.044.367.760.212,34068757679203.0,32044367760212.0
Chi phí khấu hao TSCĐ và và bắt động sản đầu tư,Chi phí khấu hao TSCĐ và và bắt động sản đầu tư,Chi phí khấu hao TSCĐ và và bắt động sản đầu tư,2.788.367.501.746,2.727.709.804.035,2788367501746.0,2727709804035.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.252.177.978.210,1.808.448.462.652,2252177978210.0,1808448462652.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.750.077.835.380,1.520.356.400.885,1750077835380.0,1520356400885.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,1.333.539.584.688,1.415.374.987.318,1333539584688.0,1415374987318.0
"Chi phí nguyên vật liệu, công cụ, dụng cụ","Chi phí nguyên vật liệu, công cụ, dụng cụ","Chi phí nguyên vật liệu, công cụ, dụng cụ",760.077.472.784,418.002.465.453,760077472784.0,418002465453.0
"Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị","Chi phí quảng cáo, tiếp thị",399.786.172.768,263.099.705.292,399786172768.0,263099705292.0
Chi phí an sinh xã hội,Chi phí an sinh xã hội,Chi phí an sinh xã hội,372.663.250.988,182.392.476.107,372663250988.0,182392476107.0
Chi phí dự phòng thu dọn công trình khí,Chi phí dự phòng thu dọn công trình khí,Chi phí dự phòng thu dọn công trình khí,153.921.088.940,159.816.977.103,153921088940.0,159816977103.0
Chi phí nhân hiệu,Chi phí nhân hiệu,Chi phí nhân hiệu,142.506.772.476,130.008.902.242,142506772476.0,130008902242.0
Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,Chi phí dự phòng phải thu khó đòi,(436.554.383.396),1.918.404.942.418,-436554383396.0,1918404942418.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,2.171.407.746.362,1.737.901.043.390,2171407746362.0,1737901043390.0
,,,45.756.728.700.149,44.325.883.927.107,45756728700149.0,44325883927107.0
