row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Giá vốn bán LPG,Giá vốn bán LPG,Giá vốn bán LPG,67.624.409.667.361,50.652.696.262.776,67624409667361.0,50652696262776.0
Giá vốn bán khí khô,Giá vốn bán khí khô,Giá vốn bán khí khô,29.042.968.499.110,26.977.763.817.133,29042968499110.0,26977763817133.0
Giá vốn bán LNG,Giá vốn bán LNG,Giá vốn bán LNG,14.114.075.755.748,3.342.291.158.225,14114075755748.0,3342291158225.0
Giá vốn bán CNG,Giá vốn bán CNG,Giá vốn bán CNG,3.233.229.970.643,3.231.810.286.307,3233229970643.0,3231810286307.0
"Giá vốn sản xuất, xây dựng và lắp đặt","Giá vốn sản xuất, xây dựng và lắp đặt","Giá vốn sản xuất, xây dựng và lắp đặt",1.398.468.406.828,604.205.635.424,1398468406828.0,604205635424.0
Giá vốn bán xăng dầu,Giá vốn bán xăng dầu,Giá vốn bán xăng dầu,1.314.392.863.415,-,1314392863415.0,
Giá vốn vận chuyển khí và condensate,Giá vốn vận chuyển khí và condensate,Giá vốn vận chuyển khí và condensate,601.058.625.707,425.325.880.403,601058625707.0,425325880403.0
Giá vốn bán condensate,Giá vốn bán condensate,Giá vốn bán condensate,515.847.175.340,651.679.940.380,515847175340.0,651679940380.0
Khác,Khác,Khác,234.051.004.578,23.996.143.492,234051004578.0,23996143492.0
,,,118.078.501.968.730,85.909.769.124.140,118078501968730.0,85909769124140.0
