row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
"Doanh thu bán vàng, bạc và đồ trang sức","Doanh thu > Doanh thu bán vàng, bạc và đồ trang sức","Doanh thu bán vàng, bạc và đồ trang sức",17.021.086.914.743,14.626.502.345.584,17021086914743.0,14626502345584.0
Doanh thu bán phụ kiện,Doanh thu > Doanh thu bán phụ kiện,Doanh thu bán phụ kiện,74.094.543.466,27.304.685.008,74094543466.0,27304685008.0
Doanh thu cung cấp dịch vụ,Doanh thu > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,49.069.988.423,24.992.575.206,49069988423.0,24992575206.0
,,,17.144.251.446.632,14.678.799.605.798,17144251446632.0,14678799605798.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(138.747.009.690),(103.171.892.875),-138747009690.0,-103171892875.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(4.823.356.419),(4.491.968.073),-4823356419.0,-4491968073.0
,,,(143.570.366.109),(107.663.860.948),-143570366109.0,-107663860948.0
Doanh thu thuần về bán hàngvà cung cấp dịch vụ,Các khoản giảm trừ > Doanh thu thuần về bán hàngvà cung cấp dịch vụ,Doanh thu thuần về bán hàngvà cung cấp dịch vụ,17.000.681.080.523,14.571.135.744.850,17000681080523.0,14571135744850.0
