row_label_raw,row_label_full,col_0,2019VND,2018VND(*),numeric__2019VND,numeric__2018VND(*)
Lợi nhuận thuần phân bổ cho c'accổ đông (VND),Lợi nhuận thuần phân bổ cho c'accổ đông (VND),Lợi nhuận thuần phân bổ cho c'accổ đông (VND),1.193.924.957.243,959.923.347.147,1193924957243.0,959923347147.0
"Điều chỉnh giảm số trích quỹkhen thưởng, phúc lợi (VND)(Thuyết minh 23)","Điều chỉnh giảm số trích quỹkhen thưởng, phúc lợi (VND)(Thuyết minh 23)","Điều chỉnh giảm số trích quỹkhen thưởng, phúc lợi (VND)(Thuyết minh 23)",(83.435.000.000),(70.486.053.705),-83435000000.0,-70486053705.0
,,,1.110.489.957.243,889.437.293.442,1110489957243.0,889437293442.0
Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đanglưu hành (cổ phiếu),226.830.176,192.900.571,226830176.0,192900571.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),4.896,4.611,4896.0,4611.0
