row_label_raw,row_label_full,col_0,Tại ngày1.1.2019VND,TăngVND,GiảmVND,Tại ngày31.12.2019VND,numeric__Tại ngày1.1.2019VND,numeric__TăngVND,numeric__GiảmVND,numeric__Tại ngày31.12.2019VND
Vay ngân hàng (*),Vay ngân hàng (*),Vay ngân hàng (*),7.400.000.000,-,(3.700.000.000),3.700.000.000,7400000000.0,,-3700000000.0,3700000000.0
Vay cá nhân,Vay cá nhân,Vay cá nhân,400.000.000,-,(400.000.000),-,400000000.0,,-400000000.0,
,,,7.800.000.000,-,(4.100.000.000),3.700.000.000,7800000000.0,,-4100000000.0,3700000000.0
