row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2019 VND,Tại ngày 31 tháng 12 năm > 2018 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2019 VND,numeric__Tại ngày 31 tháng 12 năm > 2018 VND
100,100,100,TÀI SẢN NGẮN HẠN,,7.333.364.485.251,5.405.256.600.641,,,7333364485251.0,5405256600641.0
110,110,110,Tiền,,95.224.439.008,206.721.179.629,,,95224439008.0,206721179629.0
111,111,111,Tiền,3,95.224.439.008,206.721.179.629,,3.0,95224439008.0,206721179629.0
130,130,130,Các khoản phải thu ngắn hạn,,129.688.313.476,155.196.257.825,,,129688313476.0,155196257825.0
131,131,131,Phải thu ngắn hạn của khách hàng,4,48.292.876.716,57.664.060.443,,4.0,48292876716.0,57664060443.0
132,132,132,Trả trước cho người bán ngắn hạn,5,74.867.455.343,57.981.679.202,,5.0,74867455343.0,57981679202.0
136,136,136,Phải thu ngắn hạn khác,6(a),5.287.941.028,39.159.008.338,,,5287941028.0,39159008338.0
139,139,139,Tài sản thiếu chờ xử lý,,1.240.040.389,391.509.842,,,1240040389.0,391509842.0
140,140,140,Hàng tồn kho,,7.030.420.371.216,4.968.145.942.990,,,7030420371216.0,4968145942990.0
141,141,141,Hàng tồn kho,7,7.030.420.371.216,4.968.145.942.990,,7.0,7030420371216.0,4968145942990.0
150,150,150,Tài sản ngắn hạn khác,,78.031.361.551,75.193.220.197,,,78031361551.0,75193220197.0
151,151,151,Chi phí trả trước ngắn hạn,8(a),71.633.378.895,68.191.416.708,,,71633378895.0,68191416708.0
152,152,152,"Thuế Giá trị gia tăng (""GTGT"") được khấu trừ",,6.306.692.920,625.511.019,,,6306692920.0,625511019.0
153,153,153,Thuế và các khoản khác phải thu Nhà nước,,91.289.736,6.376.292.470,,,91289736.0,6376292470.0
200,200,200,TÀI SẢN DÀI HẠN,,1.269.599.936.565,1.032.638.955.963,,,1269599936565.0,1032638955963.0
210,210,210,Khoản phải thu dài hạn,,70.721.623.109,57.498.444.869,,,70721623109.0,57498444869.0
216,216,216,Phải thu dài hạn khác,6(b),70.721.623.109,57.498.444.869,,,70721623109.0,57498444869.0
220,220,220,Tài sản cố định,,923.870.354.474,719.287.274.744,,,923870354474.0,719287274744.0
221,221,221,Tài sản cố định hữu hình,9(a),263.827.234.353,225.960.569.846,,,263827234353.0,225960569846.0
222,222,222,Nguyên giá,,534.818.699.342,454.178.423.940,,,534818699342.0,454178423940.0
223,223,223,Giá trị khấu hao lũy kế,,(270.991.464.989),(228.217.854.094),,,-270991464989.0,-228217854094.0
227,227,227,Tài sản cố định vô hình,9(b),660.043.120.121,493.326.704.898,,,660043120121.0,493326704898.0
228,228,228,Nguyên giá,,679.619.883.005,499.937.407.873,,,679619883005.0,499937407873.0
229,229,229,Giá trị khấu hao lũy kế,,(19.576.762.884),(6.610.702.975),,,-19576762884.0,-6610702975.0
240,240,240,Tài sản dở dang dài hạn,,28.457.398.434,70.822.681.154,,,28457398434.0,70822681154.0
242,242,242,Chi phí xây dựng cơ bản dở dang,10,28.457.398.434,70.822.681.154,,10.0,28457398434.0,70822681154.0
250,250,250,Đầu tư tài chính dài hạn,11,,,,11.0,,
253,253,253,Đầu tư góp vốn vào đơn vị khác,,395.271.613.400,395.271.613.400,,,395271613400.0,395271613400.0
254,254,254,Dự phòng đầu tư tài chính dài hạn,,(395.271.613.400),(395.271.613.400),,,-395271613400.0,-395271613400.0
260,260,260,Tài sản dài hạn khác,,246.550.560.548,185.030.555.196,,,246550560548.0,185030555196.0
261,261,261,Chi phí trả trước dài hạn,8(b),158.318.980.481,99.678.730.358,,,158318980481.0,99678730358.0
262,262,262,Tài sản thuế thu nhập hoãn lại,21,88.231.580.067,85.351.824.838,,21.0,88231580067.0,85351824838.0
270,270,270,TỔNG TÀI SẢN,,8.602.964.421.816,6.437.895.556.604,,,8602964421816.0,6437895556604.0
