row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Công ty TNHH Thương mại Dịch vụ,Công ty TNHH Thương mại Dịch vụ,Công ty TNHH Thương mại Dịch vụ,Công ty TNHH Thương mại Dịch vụ,Công ty TNHH Thương mại Dịch vụ,,
Hồng Chí Việt Nam,Công ty TNHH Thương mại Dịch vụ > Hồng Chí Việt Nam,Hồng Chí Việt Nam,7.656.607.870,861.919.850,7656607870.0,861919850.0
IBC Joint Stock Company,Công ty TNHH Thương mại Dịch vụ > IBC Joint Stock Company,IBC Joint Stock Company,7.077.840.000,-,7077840000.0,
Công ty Cổ phần Xây dựng và Trang trí Nội thất Cao tốc,Công ty TNHH Thương mại Dịch vụ > Công ty Cổ phần Xây dựng và Trang trí Nội thất Cao tốc,Công ty Cổ phần Xây dựng và Trang trí Nội thất Cao tốc,7.115.103.418,-,7115103418.0,
Công ty TNHH MTV Sản xuất Thương mại,Công ty TNHH MTV Sản xuất Thương mại,Công ty TNHH MTV Sản xuất Thương mại,Công ty TNHH MTV Sản xuất Thương mại,Công ty TNHH MTV Sản xuất Thương mại,,
Dịch vụ Khải Phát,Công ty TNHH MTV Sản xuất Thương mại > Dịch vụ Khải Phát,Dịch vụ Khải Phát,6.268.883.940,3.482.713.300,6268883940.0,3482713300.0
PT Kinara Gilang Semesta,Công ty TNHH MTV Sản xuất Thương mại > PT Kinara Gilang Semesta,PT Kinara Gilang Semesta,-,11.920.440.928,,11920440928.0
PT Lotus Lingga Pratama,Công ty TNHH MTV Sản xuất Thương mại > PT Lotus Lingga Pratama,PT Lotus Lingga Pratama,-,3.637.229.106,,3637229106.0
Công ty Cổ phần Xây dựng Địa ốc Gia Khang,Công ty TNHH MTV Sản xuất Thương mại > Công ty Cổ phần Xây dựng Địa ốc Gia Khang,Công ty Cổ phần Xây dựng Địa ốc Gia Khang,5.340.173.000,-,5340173000.0,
Khác,Công ty TNHH MTV Sản xuất Thương mại > Khác,Khác,41.408.847.115,38.079.376.018,41408847115.0,38079376018.0
,,,74.867.455.343,57.981.679.202,74867455343.0,57981679202.0
