row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến 31/12/2018
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,116.195.958.048,11.007.393.982,116195958048.0,11007393982.0
Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,Lỗ chênh lệch tỷ giá phát sinh trong năm,1.363.294.142,-,1363294142.0,
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối năm,352.658.471,917.180.299,352658471.0,917180299.0
Dự phòng tổn thất đầu tư tài chính dài hạn,Dự phòng tổn thất đầu tư tài chính dài hạn,Dự phòng tổn thất đầu tư tài chính dài hạn,325.593.131.851,-,325593131851.0,
,,,443.505.042.512,11.924.574.281,443505042512.0,11924574281.0
Trong đó: Chi phí đối với các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 38),Trong đó: Chi phí đối với các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 38),Trong đó: Chi phí đối với các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 38),29.514.861.526,3.651.227.167,29514861526.0,3651227167.0
