row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến 31/12/2018
,,,VND,VND,,
Thu nhập từ thanh lý vật tư,Thu nhập từ thanh lý vật tư,Thu nhập từ thanh lý vật tư,115.417.955,-,115417955.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,22.640,433,22640.0,433.0
,,,115.440.595,433,115440595.0,433.0
