row_label_raw,row_label_full,"Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương","Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số phải thuđầu năm","Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số phải nộp đầu năm","Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Sốphải nộp trongnăm","Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số đã thực nộp trongnăm","Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số phải thucuối năm",Báo cáo tài chính riêngCho năm tài chính kết thúc ngày 31/12/2019 > Số phải nộpcuối năm,Báo cáo tài chính riêngCho năm tài chính kết thúc ngày 31/12/2019,"numeric__Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số phải thuđầu năm","numeric__Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số phải nộp đầu năm","numeric__Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Sốphải nộp trongnăm","numeric__Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số đã thực nộp trongnăm","numeric__Tong Cóng tý San xuat - Xuat nhập khẩu Bình Dương - CTCPKhu phố Đông Tư, Phường Lái Thiêu, Thị xã Thuận An, Tỉnh Bình Dương > Số phải thucuối năm",numeric__Báo cáo tài chính riêngCho năm tài chính kết thúc ngày 31/12/2019 > Số phải nộpcuối năm,numeric__Báo cáo tài chính riêngCho năm tài chính kết thúc ngày 31/12/2019
,,,VND,VND,,VND,VND,VND,VND,,,,,,,
- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,- Thuế giá trị gia tăng,-,123.900.000,2.015.975.695,2.139.875.695,-,-,,,123900000.0,2015975695.0,2139875695.0,,,
- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,- Thuế thu nhập doanh nghiệp,17.729.895.143,28.144.743.461,-,28.144.743.461,17.729.895.143,-,,17729895143.0,28144743461.0,,28144743461.0,17729895143.0,,
- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,- Thuế thu nhập cá nhân,-,2.263.988.365,5.877.621.184,5.078.211.447,-,3.063.398.102,,,2263988365.0,5877621184.0,5078211447.0,,3063398102.0,
- Thuế tài nguyên,- Thuế tài nguyên,- Thuế tài nguyên,-,170.617.120,164.633.600,322.546.720,-,12.704.000,,,170617120.0,164633600.0,322546720.0,,12704000.0,
- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,- Thuế nhà đất và tiền thuê đất,65.098.833,-,107,202.628.423,267.727.149,-,,65098833.0,,107.0,202628423.0,267727149.0,,
- Các loại thuế khác,- Các loại thuế khác,- Các loại thuế khác,-,12.063.780.136,95.554.124,2.497.532.231,-,9.661.802.029,,,12063780136.0,95554124.0,2497532231.0,,9661802029.0,
,,,17.794.993.976,42.767.029.082,8.153.784.710,38.385.537.977,17.997.622.292,12.737.904.131,,17794993976.0,42767029082.0,8153784710.0,38385537977.0,17997622292.0,12737904131.0,
