row_label_raw,row_label_full,- Công ty TNHH MTV Đầu tư và Quản lý Dự ánBình Dương,Đại diện vốn của cổđông Nhà nước,col_2,col_3,numeric__Đại diện vốn của cổđông Nhà nước,numeric__col_2,numeric__col_3
- Công ty CP Đầu tư và Phát triển Tân Thành,- Công ty CP Đầu tư và Phát triển Tân Thành,- Công ty CP Đầu tư và Phát triển Tân Thành,Công ty liên kết,68.424.658,4.207.111.119,,68424658.0,4207111119.0
- Công ty CP May mặc Bình Dương,- Công ty CP May mặc Bình Dương,- Công ty CP May mặc Bình Dương,Công ty liên kết,-,7.101.370,,,7101370.0
- Công ty CP Hưng Vương,- Công ty CP Hưng Vương,- Công ty CP Hưng Vương,Công ty liên kết,468.252.612.815,9.699.175.964,,468252612815.0,9699175964.0
- Công ty CP Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty CP Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty CP Bệnh viện Đa khoa Quốc tế Hạnh Phúc,Công ty liên kết,-,275.000.000,,,275000000.0
- Công ty TNHH MTV Giấy Vĩnh Phú,- Công ty TNHH MTV Giấy Vĩnh Phú,- Công ty TNHH MTV Giấy Vĩnh Phú,Công ty con,11.000.000.000,27.086.694.457,,11000000000.0,27086694457.0
- Công ty CP Cao su Đầu Tiếng Việt Lào,- Công ty CP Cao su Đầu Tiếng Việt Lào,- Công ty CP Cao su Đầu Tiếng Việt Lào,Công ty liên kết,-,104.284.932,,,104284932.0
- Công ty TNHH MTV Quốc tế Protrade,- Công ty TNHH MTV Quốc tế Protrade,- Công ty TNHH MTV Quốc tế Protrade,Công ty con,-,146.547.188.690,,,146547188690.0
- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,Công ty liên kết,90.000.000.000,90.000.000.000,,90000000000.0,90000000000.0
