row_label_raw,row_label_full,col_0,Năm 2019,Từ ngày 01/11/2018đến 31/12/2018,numeric__Năm 2019,numeric__Từ ngày 01/11/2018đến 31/12/2018
,,,VND,VND,,
"Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ","Chi phí công cụ, dụng cụ",145.093.461,56.632.313,145093461.0,56632313.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,25.131.625.094,4.335.906.494,25131625094.0,4335906494.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.771.553.859,290.593.595,1771553859.0,290593595.0
Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,Trích lập/(hoàn nhập) dự phòng,(7.577.880.491),14.177.880.491,-7577880491.0,14177880491.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",3.000.000,-,3000000.0,
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,38.974.655.718,6.558.389.898,38974655718.0,6558389898.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,1.803.230.483,577.541.901,1803230483.0,577541901.0
,,,60.251.278.124,25.996.944.692,60251278124.0,25996944692.0
