row_label_raw,row_label_full,Tên,Trụ sở,Hoạt động chính,Lợi ích kinh tế,Lợi ích kinh tế_1,numeric__Trụ sở,numeric__Hoạt động chính,numeric__Lợi ích kinh tế,numeric__Lợi ích kinh tế_1
Tên,Tên,Tên,Trụ sở,Hoạt động chính,31/12/2024,1/1/2024,,,,
"Các công ty liên doanh, liên kết sở hữu trực tiếp","Các công ty liên doanh, liên kết sở hữu trực tiếp","Các công ty liên doanh, liên kết sở hữu trực tiếp","Các công ty liên doanh, liên kết sở hữu trực tiếp","Các công ty liên doanh, liên kết sở hữu trực tiếp","Các công ty liên doanh, liên kết sở hữu trực tiếp","Các công ty liên doanh, liên kết sở hữu trực tiếp",,,,
Miraka Holdings Limited,"Các công ty liên doanh, liên kết sở hữu trực tiếp > Miraka Holdings Limited",Miraka Holdings Limited,"108 Tuwharetoa, Taupo, New Zealand",Sản xuất sữa,"13,55%","13,55%",,,0.1355,0.1355
Công ty Cổ phần APIS,"Các công ty liên doanh, liên kết sở hữu trực tiếp > Công ty Cổ phần APIS",Công ty Cổ phần APIS,"Số 18A, VSIP II-A, Đường 27, Khu công nghiệp Việt Nam – Singapore II-A, Phường Vĩnh Tân, Huyện Tân Uyên, Tỉnh Bình Dương",Kinh doanh nguyên liệu thực phẩm,"20,00%","20,00%",,,0.2,0.2
Công ty Cổ phần Chế biến Dừa Á Châu,"Các công ty liên doanh, liên kết sở hữu trực tiếp > Công ty Cổ phần Chế biến Dừa Á Châu",Công ty Cổ phần Chế biến Dừa Á Châu,"Khu công nghiệp Giao Long, Giai Đoàn II, Xã An Phước, Huyện Châu Thành, Tỉnh Bến Tre, Việt Nam",Sản xuất và kinh doanh các mặt hàng từ dừa,"24,96%","24,96%",,,0.24960000000000002,0.24960000000000002
"Del Monte - Vinamilk Dairy Philippines, Inc. (*)","Các công ty liên doanh, liên kết sở hữu trực tiếp > Del Monte - Vinamilk Dairy Philippines, Inc. (*)","Del Monte - Vinamilk Dairy Philippines, Inc. (*)","Tòa nhà JY Campos Centre, Đại lộ 9, Góc phố 30, Thành phố Bonifacio Global, Thành phố Taguig, Nước Cộng Hòa Philippines",Nhập khẩu và kinh doanh sữa và các sản phẩm từ sữa,"50,00%","50,00%",,,0.5,0.5
