row_label_raw,row_label_full,Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần > Công ty Cổ phần Sửa Việt Nam,31/12/2024VND > 864.396.916.193 > 168.645.676.683,1/1/2024VND > 228.445.553.623 > 130.281.080.219,numeric__31/12/2024VND > 864.396.916.193 > 168.645.676.683,numeric__1/1/2024VND > 228.445.553.623 > 130.281.080.219
Các công ty khác,Các công ty khác,Các công ty khác,102.067.170.011,196.217.305.254,102067170011.0,196217305254.0
,,,1.135.109.762.887,554.943.939.096,1135109762887.0,554943939096.0
