row_label_raw,row_label_full,Lưu chuyển tiền thuần trong năm (50 = 20 + 30 + 40) > Tiền và các khoản tương đương tiền đầu năm,Mã số > 50 > 60,Thuyết minh,2024 VND > (694.415.337.425) > 2.912.027.359.925,2023 VND > 606.101.390.592 > 2.299.943.527.624,numeric__Mã số > 50 > 60,numeric__Thuyết minh,numeric__2024 VND > (694.415.337.425) > 2.912.027.359.925,numeric__2023 VND > 606.101.390.592 > 2.299.943.527.624
Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,Ảnh hưởng của thay đổi tỷ giá hối đoái đối với tiền và các khoản tương đương tiền,61,,672.483.875,(673.070.965),61.0,,672483875.0,-673070965.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,62,,7.659.225.700,6.655.512.674,62.0,,7659225700.0,6655512674.0
Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61 + 62),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61 + 62),Tiền và các khoản tương đương tiền cuối năm (70 = 50 + 60 + 61 + 62),70,V.1,2.225.943.732.075,2.912.027.359.925,70.0,,2225943732075.0,2912027359925.0
