row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,670.509.087.296,659.676.401.612,670509087296.0,659676401612.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,365.920.248.936,377.778.489.701,365920248936.0,377778489701.0
Chi phí phân bổ lợi thế thương mại,Chi phí phân bổ lợi thế thương mại,Chi phí phân bổ lợi thế thương mại,245.905.562.556,245.540.115.225,245905562556.0,245540115225.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,95.031.366.550,82.056.476.612,95031366550.0,82056476612.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",25.381.525.695,51.505.132.433,25381525695.0,51505132433.0
Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,Chi phí vật liệu quản lý,56.854.218.959,48.077.797.836,56854218959.0,48077797836.0
Chi phí vận chuyển,Chi phí vận chuyển,Chi phí vận chuyển,52.060.200.549,56.168.322.985,52060200549.0,56168322985.0
Công tác phí,Công tác phí,Công tác phí,56.737.364.533,52.930.561.888,56737364533.0,52930561888.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,43.396.275.618,22.927.334.344,43396275618.0,22927334344.0
Chi phí nhập hàng,Chi phí nhập hàng,Chi phí nhập hàng,24.101.686.408,28.123.310.636,24101686408.0,28123310636.0
Chi phí dịch vụ ngân hàng,Chi phí dịch vụ ngân hàng,Chi phí dịch vụ ngân hàng,15.937.634.784,13.435.942.836,15937634784.0,13435942836.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,13.320.502.509,7.388.901.226,13320502509.0,7388901226.0
Chi phí khác,Chi phí khác,Chi phí khác,162.761.164.594,110.010.340.863,162761164594.0,110010340863.0
,,,1.827.916.838.987,1.755.619.128.197,1827916838987.0,1755619128197.0
