row_label_raw,row_label_full,col_0,01/01/2024VND,Số phải nộptrong nămVND,Số đã thực nộptrong nămVND,31/12/2024VND,numeric__01/01/2024VND,numeric__Số phải nộptrong nămVND,numeric__Số đã thực nộptrong nămVND,numeric__31/12/2024VND
Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,Phải nộp,,,,
Thuế giá trị gia tăng,Phải nộp > Thuế giá trị gia tăng,Thuế giá trị gia tăng,197.902.161.251,157.508.776.672,134.860.563.269,220.550.374.654,197902161251.0,157508776672.0,134860563269.0,220550374654.0
Thuế thu nhập doanhnghiệp,Phải nộp > Thuế thu nhập doanhnghiệp,Thuế thu nhập doanhnghiệp,6.300.522.320,13.745.134.129,7.010.672.540,13.034.983.909,6300522320.0,13745134129.0,7010672540.0,13034983909.0
Thuế thu nhập cá nhân,Phải nộp > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.907.981.874,14.646.230.822,11.057.900.555,7.496.312.141,3907981874.0,14646230822.0,11057900555.0,7496312141.0
Thuế bảo vệ môi trường và các loại thuếkhác,Phải nộp > Thuế bảo vệ môi trường và các loại thuếkhác,Thuế bảo vệ môi trường và các loại thuếkhác,27.677.324,3.000.000,3.000.000,27.677.324,27677324.0,3000000.0,3000000.0,27677324.0
"Các khoản phí, lệ phívà các khoản phải nộpkhác","Phải nộp > Các khoản phí, lệ phívà các khoản phải nộpkhác","Các khoản phí, lệ phívà các khoản phải nộpkhác",10.436.977.896,3.646.993.308,10.706.229.239,3.377.741.965,10436977896.0,3646993308.0,10706229239.0,3377741965.0
,,,218.575.320.665,189.550.134.931,163.638.365.603,244.487.089.993,218575320665.0,189550134931.0,163638365603.0,244487089993.0
