row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,01/01/2024VND,numeric__col_1,numeric__31/12/2024VND,numeric__01/01/2024VND
5.22,5.22,5.22,Doanh thu chưa thực hiện ngắn hạn,35.216.877.725,44.800.390.678,,35216877725.0,44800390678.0
5.22,5.22,5.22,Doanh thu nhận trước về cho thuê tài sản,35.216.877.725,44.800.390.678,,35216877725.0,44800390678.0
5.22,5.22,5.22,,31/12/2024VND,01/01/2024VND,,,
5.23,5.23,5.23,Phải trả khác,,,,,
5.23,5.23,5.23,Ngắn hạn,,,,,
5.23,5.23 > 5.23,5.23,Tiền đặt cọc của khách hàng mua nhà,210.471.089.812,174.343.223.225,,210471089812.0,174343223225.0
5.23,5.23 > 5.23,5.23,Tài sản thừa chờ giải quyết,-,30.564.022,,,30564022.0
5.23,5.23 > 5.23,5.23,Kinh phí công đoàn,10.412.734.806,7.543.202.639,,10412734806.0,7543202639.0
5.23,5.23 > 5.23,5.23,Bảo hiểm xã hội,47.713.804.918,40.593.465.778,,47713804918.0,40593465778.0
5.23,5.23 > 5.23,5.23,Phải trả nhân viên về chi phí công trình,9.600.144.124,35.673.530.214,,9600144124.0,35673530214.0
5.23,5.23 > 5.23,5.23,"Tiền trợ cấp thời việc, thanh toán chế độ cho nhân viên",18.842.759.243,13.895.326.130,,18842759243.0,13895326130.0
5.23,5.23 > 5.23,5.23,Thu hộ phí bảo trì dự án,-,19.702.447.882,,,19702447882.0
5.23,5.23 > 5.23,5.23,Chuyển nhượng cổ phần Tiến Phát Sanyo Homes,-,18.000.000.000,,,18000000000.0
5.23,5.23 > 5.23,5.23,"Nhận ký quỹ, ký cược ngắn hạn khác",8.200.856.991,96.654.614.138,,8200856991.0,96654614138.0
5.23,5.23 > 5.23,5.23,Lãi phát thanh lý,-,21.341.529.062,,,21341529062.0
5.23,5.23 > 5.23,5.23,"Cổ tức, lợi nhuận phải trả",344.486.170,411.280.195,,344486170.0,411280195.0
5.23,5.23 > 5.23,5.23,Quỹ học bằng,1.933.500.000,2.000.000.000,,1933500000.0,2000000000.0
5.23,5.23 > 5.23,5.23,Phải trả khác,135.382.695.904,13.843.058.966,,135382695904.0,13843058966.0
5.23,5.23 > 5.23,5.23,,442.902.071.968,444.032.242.251,,442902071968.0,444032242251.0
5.23,5.23,5.23,Dải hạn,,,,,
5.23,5.23 > 5.23,5.23,"Nhận ký quỹ, ký cược dài hạn",27.691.690.306,37.658.757.517,,27691690306.0,37658757517.0
5.23,5.23 > 5.23,5.23,Phải trả khác,2.831.943.152,-,,2831943152.0,
5.23,5.23 > 5.23,5.23,,30.523.633.458,37.658.757.517,,30523633458.0,37658757517.0
5.23,5.23,5.23,Trong đó: số nợ quá hạn chưa thanh toán,,,,,
5.23,5.23 > 5.23,5.23,Tiền đặt cọc của khách hàng mua nhà,210.471.089.812,174.343.223.225,,210471089812.0,174343223225.0
5.23,5.23 > 5.23,5.23,Bảo hiểm xã hội,47.311.550.260,35.333.669.317,,47311550260.0,35333669317.0
5.23,5.23 > 5.23,5.23,,257.782.640.072,209.676.892.542,,257782640072.0,209676892542.0
5.23,5.23,5.23,Phải trả ngắn hạn khác với các bên liên quan,,,,,
5.23,5.23 > 5.23,5.23,Bà Bùi Ngọc Mai,152.082.000,-,,152082000.0,
5.23,5.23 > 5.23,5.23,Ông Võ Minh Hoàng,-,1.417.911.700,,,1417911700.0
5.23,5.23 > 5.23,5.23,,152.082.000,1.417.911.700,,152082000.0,1417911700.0
