row_label_raw,row_label_full,col_0,col_1,31/12/2024VND,01/01/2024VND,numeric__col_1,numeric__31/12/2024VND,numeric__01/01/2024VND
Chi tiết dự phòng trả trước cho người bán ngắn hạn,Chi tiết dự phòng trả trước cho người bán ngắn hạn,Chi tiết dự phòng trả trước cho người bán ngắn hạn,Chi tiết dự phòng trả trước cho người bán ngắn hạn,124.490.373.682,124.490.373.682,,124490373682.0,124490373682.0
Công ty CP Kinh doanh và Xây dựng Quang Minh,Công ty CP Kinh doanh và Xây dựng Quang Minh,Công ty CP Kinh doanh và Xây dựng Quang Minh,Công ty CP Kinh doanh và Xây dựng Quang Minh,331.513.489.104,396.131.455.283,,331513489104.0,396131455283.0
Các Khách hàng khác,Các Khách hàng khác,Các Khách hàng khác,Các Khách hàng khác,456.003.862.786,520.621.828.965,,456003862786.0,520621828965.0
,,,,31/12/2024VND,01/01/2024VND,,,
5.5,5.5,5.5,Phải thu về cho vay ngắn hạn,,,,,
5.5,5.5 > 5.5,5.5,Bên liên quan,1.789.890.000,1.789.890.000,,1789890000.0,1789890000.0
5.5,5.5 > 5.5,5.5,Ông Võ Minh Hoàng,1.789.890.000,1.789.890.000,,1789890000.0,1789890000.0
5.5,5.5 > 5.5,5.5,Bên khác,255.400.679.857,65.202.254.281,,255400679857.0,65202254281.0
5.5,5.5 > 5.5,5.5,Công ty TNHH Địa ốc Chân Trới Mới,36.437.313.395,36.437.313.395,,36437313395.0,36437313395.0
5.5,5.5 > 5.5,5.5,Công ty TNHH MTV Tư vấn Đầu tư Bất động sản Sài Gòn,18.000.000.000,18.000.000.000,,18000000000.0,18000000000.0
5.5,5.5 > 5.5,5.5,Các đối tượng khác,200.963.366.462,10.764.940.886,,200963366462.0,10764940886.0
5.5,5.5 > 5.5,5.5,,257.190.569.857,66.992.144.281,,257190569857.0,66992144281.0
5.5,5.5 > 5.5,5.5,Dự phòng phải thu khó đòi,(45.617.562.314),(45.217.562.294),,-45617562314.0,-45217562294.0
5.5,5.5 > 5.5,5.5,Giá trị thuần,211.573.007.543,21.774.581.987,,211573007543.0,21774581987.0
