row_label_raw,row_label_full,Đầu tư góp vốn vào đơn vị khác,31/12/2024 > Tỷ lệ lợi ích,31/12/2024 > Tỷ lệ quyền biểu quyết,31/12/2024 > Giá trị ghi số theo phương pháp vốn chủ sở hữu VND,01/01/2024 > Tỷ lệ lợi ích,01/01/2024 > Tỷ lệ quyền biểu quyết,01/01/2024 > Giá trị ghi số theo phương pháp vốn chủ sở hữu VND,numeric__31/12/2024 > Tỷ lệ lợi ích,numeric__31/12/2024 > Tỷ lệ quyền biểu quyết,numeric__31/12/2024 > Giá trị ghi số theo phương pháp vốn chủ sở hữu VND,numeric__01/01/2024 > Tỷ lệ lợi ích,numeric__01/01/2024 > Tỷ lệ quyền biểu quyết,numeric__01/01/2024 > Giá trị ghi số theo phương pháp vốn chủ sở hữu VND
- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,- Đầu tư vào công ty liên kết,,,,,,
Công ty CP 479 Hòa Bình (1),- Đầu tư vào công ty liên kết > Công ty CP 479 Hòa Bình (1),Công ty CP 479 Hòa Bình (1),"35,25%","35,25%",86.662.722.481,"49,25%","49,25%",91.892.028.026,0.3525,0.3525,86662722481.0,0.4925,0.4925,91892028026.0
Công ty CP Kỹ thuật Jesco Hòa Bình,- Đầu tư vào công ty liên kết > Công ty CP Kỹ thuật Jesco Hòa Bình,Công ty CP Kỹ thuật Jesco Hòa Bình,-,-,-,"47,82%","47,82%",12.080.127.700,,,,0.4782,0.4782,12080127700.0
Công ty CP Cơ khí và Nhôm kinh Anh Việt,- Đầu tư vào công ty liên kết > Công ty CP Cơ khí và Nhôm kinh Anh Việt,Công ty CP Cơ khí và Nhôm kinh Anh Việt,-,-,-,"49,10%","49,10%",8.960.480.765,,,,0.491,0.491,8960480765.0
Công ty CP Trang trí Nội thất Onwa Tech (2),- Đầu tư vào công ty liên kết > Công ty CP Trang trí Nội thất Onwa Tech (2),Công ty CP Trang trí Nội thất Onwa Tech (2),"25,53%","25,64%",3.893.294.116,"25,53%","25,64%",4.032.677.756,0.2553,0.2564,3893294116.0,0.2553,0.2564,4032677756.0
Công ty TNHH Bất động sản Thành Ngân (3),- Đầu tư vào công ty liên kết > Công ty TNHH Bất động sản Thành Ngân (3),Công ty TNHH Bất động sản Thành Ngân (3),"28,30%","28,31%",185.843.477.749,"28,30%","28,31%",193.190.614.617,0.28300000000000003,0.28309999999999996,185843477749.0,0.28300000000000003,0.28309999999999996,193190614617.0
,,,,,276.399.494.346,,,310.155.928.864,,,276399494346.0,,,310155928864.0
