row_label_raw,row_label_full,col_0,col_1,Năm 2024VND,Năm 2023VND,numeric__col_1,numeric__Năm 2024VND,numeric__Năm 2023VND
5.7,5.7,5.7,Dự phòng phải thu ngắn hạn khó đòi,,,,,
,,,Tình hình tăng giảm dự phòng phải thu ngắn hạn khó đòi trong năm như sau:,,,,,
,,,Số dư đầu năm,2.476.507.836.278,2.059.045.843.198,,2476507836278.0,2059045843198.0
,,,Trích lập dự phòng trong năm,204.689.410.044,689.481.735.192,,204689410044.0,689481735192.0
,,,Hoàn nhập dự phòng trong năm,(784.121.688.439),(272.019.632.112),,-784121688439.0,-272019632112.0
,,,Sử dụng dự phòng bù đáp tổn thất hoặc xử lý nợ trong năm,-,(110.000),,,-110000.0
,,,Số dư cuối năm,1.897.075.557.883,2.476.507.836.278,,1897075557883.0,2476507836278.0
