row_label_raw,row_label_full,5.10 Tài sản dở dang dài hạn,31/12/2024 > Giá trị VND,31/12/2024 > Dự phòng VND,01/01/2024 > Giá trị VND,01/01/2024 > Dự phòng VND,numeric__31/12/2024 > Giá trị VND,numeric__31/12/2024 > Dự phòng VND,numeric__01/01/2024 > Giá trị VND,numeric__01/01/2024 > Dự phòng VND
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,,,,,,,,
Trung tâm đối mới sáng tạo Hòa Bình (i),Xây dựng cơ bản dở dang > Trung tâm đối mới sáng tạo Hòa Bình (i),Trung tâm đối mới sáng tạo Hòa Bình (i),37.455.839.317,-,37.455.839.317,-,37455839317.0,,37455839317.0,
Dự án Khu biệt thự nghĩ dưỡng Lăng Cổ,Xây dựng cơ bản dở dang > Dự án Khu biệt thự nghĩ dưỡng Lăng Cổ,Dự án Khu biệt thự nghĩ dưỡng Lăng Cổ,5.583.015.779,-,5.583.015.779,-,5583015779.0,,5583015779.0,
Lắp đặt thiết bị,Xây dựng cơ bản dở dang > Lắp đặt thiết bị,Lắp đặt thiết bị,235.869.180,,2.217.404.000,,235869180.0,,2217404000.0,
Khác,Xây dựng cơ bản dở dang > Khác,Khác,4.886.304.000,-,1.269.573.518,-,4886304000.0,,1269573518.0,
,,,48.161.028.276,-,46.525.832.614,-,48161028276.0,,46525832614.0,
