row_label_raw,row_label_full,Ông,Lê Văn Nam,Tổng Giám đốc,numeric__Lê Văn Nam,numeric__Tổng Giám đốc
Ông,Ông,Ông,Lê Viết Hiêu,Phó Tổng Giám đốc thường trực,,
Ông,Ông,Ông,Nguyễn Tấn Thọ,Phó Tổng Giám đốc miễn nhiệm 30/04/2024,,
Ông,Ông,Ông,Đinh Văn Thanh,Phó Tổng Giám đốc,,
Ông,Ông,Ông,Nguyễn Hùng Cường,Phó Tổng Giám đốc miễn nhiệm 21/09/2024,,
Ông,Ông,Ông,Nguyễn Khánh Hoàng,Phó Tổng Giám đốc,,
Ông,Ông,Ông,Lê Văn Viên,Phó Tổng Giám đốc bổ nhiệm 01/05/2024 và miễn nhiệm 01/03/2025,,
Ông,Ông,Ông,Nguyễn Kinh Luân,Phó Tổng Giám đốc bổ nhiệm 01/11/2024,,
Ông,Ông,Ông,Huỳnh Tấn Quốc,Phó Tổng Giám đốc bổ nhiệm 01/03/2025,,
