row_label_raw,row_label_full,col_0,col_1,Năm 2024VND,Năm 2023VND,numeric__col_1,numeric__Năm 2024VND,numeric__Năm 2023VND
6.1.3,6.1.3,6.1.3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,5.179.918.890.600,7.158.312.366.204,,5179918890600.0,7158312366204.0
6.1.3,6.1.3,6.1.3,Doanh thu thuần hợp đồng xây dựng,222.967.086.567,-,,222967086567.0,
6.1.3,6.1.3,6.1.3,Doanh thu thuần chuyển nhượng bất động sản,59.941.240.106,58.432.936.516,,59941240106.0,58432936516.0
6.1.3,6.1.3,6.1.3,"Doanh thu thuần bán hàng hóa, thành phẩm",25.578.948.927,27.733.047.312,,25578948927.0,27733047312.0
6.1.3,6.1.3,6.1.3,"Doanh thu thuần từ dịch vụ môi giới, tư vấn, quản lý, vận hành",340.339.670.627,256.458.884.259,,340339670627.0,256458884259.0
6.1.3,6.1.3,6.1.3,"Doanh thu thuần cho thuê bất động sản (đất, cơ sở hạ tầng, nhà xưởng, văn phòng, nhà ở)",10.631.072.574,12.242.200.409,,10631072574.0,12242200409.0
6.1.3,6.1.3,6.1.3,Doanh thu thuần dịch vụ tư vấn xây dựng,17.763.062.772,17.849.883.911,,17763062772.0,17849883911.0
6.1.3,6.1.3,6.1.3,Doanh thu thuần dự án năng lượng mặt trời,563.704.949.981,6.067.262.235,,563704949981.0,6067262235.0
6.1.3,6.1.3,6.1.3,Doanh thu thuần khác,6.420.844.922.154,7.537.096.580.846,,6420844922154.0,7537096580846.0
,,,,Năm 2024VND,Năm 2023VND,,,
6.2,6.2,6.2,Giá vốn hàng bán,4.954.067.378.668,6.959.137.744.943,,4954067378668.0,6959137744943.0
6.2,6.2,6.2,Giá vốn hợp đồng xây dựng,187.779.298.532,-,,187779298532.0,
6.2,6.2,6.2,Giá vốn chuyển nhượng bất động sản,39.865.371.953,39.128.490.540,,39865371953.0,39128490540.0
6.2,6.2,6.2,"Giá vốn bán hàng hóa, thành phẩm",13.557.370.335,11.296.764.093,,13557370335.0,11296764093.0
6.2,6.2,6.2,"Giá vốn từ dịch vụ môi giới, tư vấn, quản lý, vận hành",304.873.378.791,262.582.039.608,,304873378791.0,262582039608.0
6.2,6.2,6.2,"Giá vốn cho thuê bất động sản (đất, cơ sở hạ tầng, nhà xưởng, văn phòng, nhà ở)",5.531.613.244,9.962.950.356,,5531613244.0,9962950356.0
6.2,6.2,6.2,Giá vốn dịch vụ tư vấn xây dựng,7.620.855.350,8.461.198.008,,7620855350.0,8461198008.0
6.2,6.2,6.2,Giá vốn dự án năng lượng mặt trời,565.858.974.979,(484.449.587),,565858974979.0,-484449587.0
6.2,6.2,6.2,Giá vốn khác,(15.864.450.870),,,-15864450870.0,
6.2,6.2,6.2,Dự phòng giảm giá hàng tồn kho,6.063.289.790.982,7.293.009.825.276,,6063289790982.0,7293009825276.0
,,,,Năm 2024VND,Năm 2023VND,,,
6.3,6.3,6.3,Doanh thu hoạt động tài chính,8.999.020.905,10.695.394.624,,8999020905.0,10695394624.0
6.3,6.3,6.3,"Lãi tiền gửi, tiền cho vay",169.407.078.971,18.639.323.200,,169407078971.0,18639323200.0
6.3,6.3,6.3,Lãi chuyển nhượng đầu tư,65.696.502.827,44.864.781.018,,65696502827.0,44864781018.0
6.3,6.3,6.3,Lãi chậm thanh toán,255.942.076,4.042.017,,255942076.0,4042017.0
6.3,6.3,6.3,Chênh lệch tỷ giá,300.503.226,71.153.036,,300503226.0,71153036.0
6.3,6.3,6.3,Doanh thu hoạt động tài chính khác,244.659.048.005,74.274.693.895,,244659048005.0,74274693895.0
