row_label_raw,row_label_full,Cá nhân/ Công ty,Địa điểm,Quan hệ,numeric__Địa điểm,numeric__Quan hệ
Cá nhân/ Công ty,Cá nhân/ Công ty,Cá nhân/ Công ty,Địa điểm,Thành viên HĐQTđộc lập,,
Ông Nguyễn Tường Bảo,Ông Nguyễn Tường Bảo,Ông Nguyễn Tường Bảo,Việt Nam,Thành viên HĐQT kiểm Tổng Giám đốc (bổ nhiệm ngày 1/06/2023),,
Ông Lê Văn Nam,Ông Lê Văn Nam,Ông Lê Văn Nam,Việt Nam,Thành viên HĐQTđộc lập,,
Bà Vũ Thị Hòa,Bà Vũ Thị Hòa,Bà Vũ Thị Hòa,Việt Nam,Phó Chủ tịch HĐQT,,
Bà Nguyễn Thị Lượt,Bà Nguyễn Thị Lượt,Bà Nguyễn Thị Lượt,Việt Nam,Phó Tổng Giám đốc miễn nhiệm30/04/2024,,
Ông Nguyễn Tấn Thọ,Ông Nguyễn Tấn Thọ,Ông Nguyễn Tấn Thọ,Việt Nam,Phó Tổng Giám đốc miễn nhiệm21/09/2024,,
Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Ông Nguyễn Hùng Cường,Việt Nam,Phó Tổng Giám đốc,,
Ông Nguyễn Khánh Hoàng,Ông Nguyễn Khánh Hoàng,Ông Nguyễn Khánh Hoàng,Việt Nam,Phó Tổng Giám đốcPhó Tổng Giám đốc bổ nhiệm01/05/2024 và miễn nhiệm 01/03/2025,,
Ông Đình Văn Thanh,Ông Đình Văn Thanh,Ông Đình Văn Thanh,Việt Nam,Phó Tổng Giám đốcPhó Tổng Giám đốc bổ nhiệm01/05/2024 và miễn nhiệm 01/03/2025,,
Ông Lê Văn Viên,Ông Lê Văn Viên,Ông Lê Văn Viên,Việt Nam,Phó Tổng Giám đốc bổ nhiệm01/11/2024,,
Ông Nguyễn Kinh Luân,Ông Nguyễn Kinh Luân,Ông Nguyễn Kinh Luân,Việt Nam,Phó Tổng Giám đốc bổ nhiệm01/03/2025,,
Ông Huỳnh Tấn Quốc,Ông Huỳnh Tấn Quốc,Ông Huỳnh Tấn Quốc,Việt Nam,Giám đốc tài chính tái bổ nhiệm02/08/2024,,
Bà Nguyễn Kim Loan,Bà Nguyễn Kim Loan,Bà Nguyễn Kim Loan,Việt Nam,Kế toán trưởng bổ nhiệm 01/11/2024,,
Bà Lê Thị Thu Trang,Bà Lê Thị Thu Trang,Bà Lê Thị Thu Trang,Việt Nam,Kế toán trưởng bổ nhiệm 01/07/2024 và miễn nhiệm01/11/2024,,
Bà Phan Thị Cẩm Hằng,Bà Phan Thị Cẩm Hằng,Bà Phan Thị Cẩm Hằng,Việt Nam,Kế toán trưởng miễn nhiệm30/06/2024,,
Bà Lê Thị Phương Uyên,Bà Lê Thị Phương Uyên,Bà Lê Thị Phương Uyên,Việt Nam,Kế toán trưởng miễn nhiệm30/06/2024,,
