row_label_raw,row_label_full,Ông,Lê Viết Hải,Chủ tịch,numeric__Lê Viết Hải,numeric__Chủ tịch
Ông,Ông,Ông,Lê Viết Hiếu,Phó Chủ tịch,,
Bà,Bà,Bà,Nguyễn Thị Lượt,Phó Chủ tịch,,
Ông,Ông,Ông,Lê Văn Nam,Thành viên,,
Ông,Ông,Ông,Nguyễn Tường Bảo,Thành viên độc lập,,
Bà,Bà,Bà,Vũ Thị Hòa,Thành viên độc lập,,
