row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,6.196.224.471,6.044.346.563,6196224471.0,6044346563.0
Chi phí nguyên vật liệu,Chi phí bán hàng > Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,44.543.371,64.864.256,44543371.0,64864256.0
Chi phí khấu hao tài sản cố định,Chi phí bán hàng > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,10.000.000,8.027.398,10000000.0,8027398.0
Chi phí dự phòng,Chi phí bán hàng > Chi phí dự phòng,Chi phí dự phòng,50.279.682.696,17.504.492.596,50279682696.0,17504492596.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,45.550.874.341,53.014.224.228,45550874341.0,53014224228.0
Chi phí khác,Chi phí bán hàng > Chi phí khác,Chi phí khác,1.753.279.543,1.896.802.473,1753279543.0,1896802473.0
,,,103.834.604.422,78.532.757.514,103834604422.0,78532757514.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí nhân viên,Chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,282.959.360.359,233.436.878.491,282959360359.0,233436878491.0
Chi phí nguyên vật liệu,Chi phí quản lý doanh nghiệp > Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,6.492.356.161,6.308.412.475,6492356161.0,6308412475.0
Chi phí khấu hao và phân bổ,Chi phí quản lý doanh nghiệp > Chi phí khấu hao và phân bổ,Chi phí khấu hao và phân bổ,57.456.072.965,56.677.326.669,57456072965.0,56677326669.0
"Thuế, phí, lệ phí","Chi phí quản lý doanh nghiệp > Thuế, phí, lệ phí","Thuế, phí, lệ phí",3.438.140.624,7.478.769.712,3438140624.0,7478769712.0
Chi phí dự phòng,Chi phí quản lý doanh nghiệp > Chi phí dự phòng,Chi phí dự phòng,78.221.878.652,82.471.887.079,78221878652.0,82471887079.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,105.026.504.050,75.765.541.236,105026504050.0,75765541236.0
Chi phí khác,Chi phí quản lý doanh nghiệp > Chi phí khác,Chi phí khác,23.787.379.479,25.586.724.494,23787379479.0,25586724494.0
,,,557.381.692.290,487.725.540.156,557381692290.0,487725540156.0
