row_label_raw,row_label_full,col_0,Số trình bày lại,Số đã báo cáo,numeric__Số trình bày lại,numeric__Số đã báo cáo
Lợi nhuận kể toán sau thuế trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của công ty mẹ (VND),Lợi nhuận kể toán sau thuế trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của công ty mẹ (VND),Lợi nhuận kể toán sau thuế trong năm phân bổ cho các cổ đông sở hữu cổ phiếu phổ thông của công ty mẹ (VND),467.582.890.486,467.582.890.486,467582890486.0,467582890486.0
Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông:,,,,
Trích quỹ thường ban điều hành,Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Trích quỹ thường ban điều hành,Trích quỹ thường ban điều hành,(15.737.805.491),-,-15737805491.0,
"Trích quỹ khen thường, phúc lợi","Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Trích quỹ khen thường, phúc lợi","Trích quỹ khen thường, phúc lợi",(34.239.627.517),(46.758.289.049),-34239627517.0,-46758289049.0
Thù lao Hội đồng Quản trị,Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Thù lao Hội đồng Quản trị,Thù lao Hội đồng Quản trị,(6.000.000.000),-,-6000000000.0,
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),411.605.457.478,420.824.601.437,411605457478.0,420824601437.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu),411.285.343,357.642.121,411285343.0,357642121.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Các khoản điều chỉnh giảm lợi nhuận kể toán để xác định lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông: > Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.001,1.177,1001.0,1177.0
