row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Nhà xưởng và vật kiến trúc,Nhà xưởng và vật kiến trúc,Nhà xưởng và vật kiến trúc,03 - 30,
Máy móc và thiết bị,Máy móc và thiết bị,Máy móc và thiết bị,03 - 20,
Phương tiện vận tải,Phương tiện vận tải,Phương tiện vận tải,04 - 10,
Thiết bị văn phòng,Thiết bị văn phòng,Thiết bị văn phòng,02 - 10,
Tài sản cố định khác,Tài sản cố định khác,Tài sản cố định khác,03 - 07,
