row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,VND,VND,VND,VND,,,,
,,,Giá gốc,Giá trị có thể thu hồi,Giá gốc,Giá trị có thể thu hồi,,,,
Khách hàng theo lĩnh vực:,Khách hàng theo lĩnh vực:,Khách hàng theo lĩnh vực:,Khách hàng theo lĩnh vực:,Khách hàng theo lĩnh vực:,Khách hàng theo lĩnh vực:,Khách hàng theo lĩnh vực:,,,,
Xây lắp và xây dựng,Khách hàng theo lĩnh vực: > Xây lắp và xây dựng,Xây lắp và xây dựng,160.670.761.585,5.955.773.118,80.432.799.977,-,160670761585.0,5955773118.0,80432799977.0,
Khác,Khách hàng theo lĩnh vực: > Khác,Khác,17.411.223.989,-,14.627.331.872,-,17411223989.0,,14627331872.0,
,,,178.081.985.574,5.955.773.118,95.060.131.849,-,178081985574.0,5955773118.0,95060131849.0,
Dự phòng,Khách hàng theo lĩnh vực: > Dự phòng,Dự phòng,172.126.212.456,,95.060.131.849,,172126212456.0,,95060131849.0,
