row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Trong năm,Trong năm_1,Số cuối năm,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Trong năm,numeric__Trong năm_1,numeric__Số cuối năm
,,,VND,VND,VND,VND,VND,,,,,
,,,Giá trị/Số cókhả năng trả nợ,Tăng,Giảm,Ảnh hưởngchênh lệch tỷ giáchưa thực hiện,Giá trị/Số cókhả năng trả nợ,,,,,
Vay ngắn hạn (i),Vay ngắn hạn (i),Vay ngắn hạn (i),2.103.518.847.508,8.243.913.047.033,(7.246.814.076.393),-,3.100.617.818.148,2103518847508.0,8243913047033.0,-7246814076393.0,,3100617818148.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,846.765.124.148,1.126.247.782.764,(813.037.932.752),2.154.837.278,1.162.129.811.438,846765124148.0,1126247782764.0,-813037932752.0,2154837278.0,1162129811438.0
,,,2.950.283.971.656,9.370.160.829.797,(8.059.852.009.145),2.154.837.278,4.262.747.629.586,2950283971656.0,9370160829797.0,-8059852009145.0,2154837278.0,4262747629586.0
