row_label_raw,row_label_full,col_0,Thuế suất,Số cuối nămVND,Số đầu nămVND,numeric__Thuế suất,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Chênh lệch tạm thời phát sinh từ:,Chênh lệch tạm thời phát sinh từ:,Chênh lệch tạm thời phát sinh từ:,Chênh lệch tạm thời phát sinh từ:,Chênh lệch tạm thời phát sinh từ:,Chênh lệch tạm thời phát sinh từ:,,,
Hàng tồn kho,Chênh lệch tạm thời phát sinh từ: > Hàng tồn kho,Hàng tồn kho,20%,933.321.513,1.120.138.530,0.2,933321513.0,1120138530.0
Tài sản cố định,Chênh lệch tạm thời phát sinh từ: > Tài sản cố định,Tài sản cố định,20%,25.809.058.418,27.517.011.859,0.2,25809058418.0,27517011859.0
Xây dựng cơ bản đồ dang,Chênh lệch tạm thời phát sinh từ: > Xây dựng cơ bản đồ dang,Xây dựng cơ bản đồ dang,20%,5.134.498.059,1.169.977.722,0.2,5134498059.0,1169977722.0
Các khoản khác,Chênh lệch tạm thời phát sinh từ: > Các khoản khác,Các khoản khác,20%,3.273.072.326,473.793.162,0.2,3273072326.0,473793162.0
Tài sản thuế thu nhập hoãn lại,Chênh lệch tạm thời phát sinh từ: > Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,35.149.950.316,30.280.921.273,,35149950316.0,30280921273.0
