row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND > Số đầu năm
Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,,,,
Công ty TNHH Đầu tư Địa ốc Tiến Phát,Phải thu ngắn hạn của khách hàng > Công ty TNHH Đầu tư Địa ốc Tiến Phát,Công ty TNHH Đầu tư Địa ốc Tiến Phát,Bên liên quan,Dịch vụ xây dựng,5.746.236.430,-,,,5746236430.0,
Công ty Cổ phần Nhà Hòa Bình,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Nhà Hòa Bình,Công ty Cổ phần Nhà Hòa Bình,Công ty con,Dịch vụ xây dựng,3.496.449.122,-,,,3496449122.0,
Công ty TNHH Tư vấn Thiết kế Hòa Bình,Phải thu ngắn hạn của khách hàng > Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty TNHH Tư vấn Thiết kế Hòa Bình,Công ty con,Dịch vụ xây dựng,582.087.000,-,,,582087000.0,
Công ty Cổ phần Kỹ thuật Hòa Bình Jesco,Phải thu ngắn hạn của khách hàng > Công ty Cổ phần Kỹ thuật Hòa Bình Jesco,Công ty Cổ phần Kỹ thuật Hòa Bình Jesco,Công ty liên kết,Dịch vụ xây dựng,-,842.776.738,,,,842776738.0
Công ty Thương mại Vật liệu Xây dựng Fico,Phải thu ngắn hạn của khách hàng > Công ty Thương mại Vật liệu Xây dựng Fico,Công ty Thương mại Vật liệu Xây dựng Fico,Bên liên quan,Dịch vụ xây dựng,-,1.000.000.000,,,,1000000000.0
,,,,,9.824.772.552,1.842.776.738,,,9824772552.0,1842776738.0
