row_label_raw,row_label_full,Mã số,CHÍ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHÍ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25.1,5.467.582.420.793,3.707.481.422.580,,251.0,5467582420793.0,3707481422580.0
02,02,02,2. Các khoản giảm trừ doanh thu,25.1,(54.515.478.462),(37.193.947.107),,251.0,-54515478462.0,-37193947107.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,25.1,5.413.066.942.331,3.670.287.475.473,,251.0,5413066942331.0,3670287475473.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,26,(5.119.372.392.375),(3.279.675.931.088),,26.0,-5119372392375.0,-3279675931088.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,293.694.549.956,390.611.544.385,,,293694549956.0,390611544385.0
21,21,21,6. Doanh thu hoạt động tài chính,25.2,149.262.137.929,80.055.900.303,,252.0,149262137929.0,80055900303.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(178.138.783.107) (110.865.783.628),(129.906.966.793) (90.218.263.542),,27.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(178.138.783.107) (110.865.783.628),(129.906.966.793) (90.218.263.542),,27.0,,
26,26,26,8. Chi phí quản lý doanh nghiệp,28,(64.819.412.844),(247.245.172.217),,28.0,-64819412844.0,-247245172217.0
30,30,30,9. Lợi nhuận thuần từ hoạt động kinh doanh,,199.998.491.934,93.515.305.678,,,199998491934.0,93515305678.0
31,31,31,10. Thu nhập khác,29,26.552.028.401,1.838.632.484,,29.0,26552028401.0,1838632484.0
32,32,32,11. Chi phí khác,29,(18.830.326.546),(757.780.204),,29.0,-18830326546.0,-757780204.0
40,40,40,12. Lợi nhuận khác,29,7.721.701.855,1.080.852.280,,29.0,7721701855.0,1080852280.0
50,50,50,13. Tổng lợi nhuận kế toán trước thuế,,207.720.193.789,94.596.157.958,,,207720193789.0,94596157958.0
51,51,51,14. Chi phí thuế TNDN hiện hành,30.1,(36.430.880.821),(21.034.873.411),,301.0,-36430880821.0,-21034873411.0
52,52,52,15. Thu nhập thuế TNDN hoãn lại,30.1,502.507.666,464.226.950,,301.0,502507666.0,464226950.0
60,60,60,16. Lợi nhuận sau thuế TNDN,,171.791.820.634,74.025.511.497,,,171791820634.0,74025511497.0
