row_label_raw,row_label_full,Các khoản dự phòng,189.240.670.825,(588.155.990),188.652.514.835,numeric__189.240.670.825,numeric__(588.155.990),numeric__188.652.514.835
Tăng các khoản phải trả,Tăng các khoản phải trả,Tăng các khoản phải trả,482.473.420.015,588.155.990,483.061.576.005,482473420015.0,588155990.0,483061576005.0
"Tiền gửi tiết kiệm,chi cho vay","Tiền gửi tiết kiệm,chi cho vay","Tiền gửi tiết kiệm,chi cho vay",(914.064.501.654),(327.725.000.000),(1.241.789.501.654),-914064501654.0,-327725000000.0,-1241789501654.0
