row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Bên thứ ba trả tiền trước,Ngắn hạn > Bên thứ ba trả tiền trước,Bên thứ ba trả tiền trước,1.375.589.328.623,970.488.751.398,1375589328623.0,970488751398.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Tổng Công ty Hàng không Việt Nam,Trong đó: > Tổng Công ty Hàng không Việt Nam,Tổng Công ty Hàng không Việt Nam,276.144.546.000,-,276144546000.0,
Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Trong đó: > Ngân hàng Thương mại Cổ phần Công thương Việt Nam,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,184.303.783.812,298.668.097.500,184303783812.0,298668097500.0
Công ty Cổ phần Tập đoàn FLC,Trong đó: > Công ty Cổ phần Tập đoàn FLC,Công ty Cổ phần Tập đoàn FLC,118.168.294.024,16.500.000.000,118168294024.0,16500000000.0
Khác,Trong đó: > Khác,Khác,796.972.704.787,655.320.653.898,796972704787.0,655320653898.0
Bên liên quan trả tiền trước (Thuyết minh số 31),Trong đó: > Bên liên quan trả tiền trước (Thuyết minh số 31),Bên liên quan trả tiền trước (Thuyết minh số 31),42.199.898.989,99.000.000.000,42199898989.0,99000000000.0
,,,1.417.789.227.612,1.069.488.751.398,1417789227612.0,1069488751398.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Bên thứ ba trả tiền trước,Dải hạn > Bên thứ ba trả tiền trước,Bên thứ ba trả tiền trước,156.416.294.005,112.537.784.216,156416294005.0,112537784216.0
Bên liên quan trả tiền trước (Thuyết minh số 31),Dải hạn > Bên liên quan trả tiền trước (Thuyết minh số 31),Bên liên quan trả tiền trước (Thuyết minh số 31),36.914.344.534,-,36914344534.0,
,,,193.330.638.539,112.537.784.216,193330638539.0,112537784216.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,1.611.119.866.151,1.182.026.535.614,1611119866151.0,1182026535614.0
